,PER,ORG,DATE,LOC,Mean
kin,0.9993426387388076,0.9993734959474332,0.9990768080792317,0.999225102610212,0.9992545113439211
sna,0.9993802417385561,0.9994321425422642,0.9990537963053507,0.9988026649574607,0.9991672113859079
nya,0.9994525185789284,0.9994953461932714,0.9987918401070597,0.9987921092080893,0.9991329535218372
luo,0.9994743076909716,0.999282149088522,0.998645660847384,0.9991081070300962,0.9991275561642434
lug,0.9997722091158687,0.9977020376500385,0.9990506220266195,0.9993603090868116,0.9989712944698346
ibo,0.9992388861438545,0.998939655391781,0.9986933562156791,0.9984850036120496,0.9988392253408411
tsn,0.9993312407957334,0.999352932387211,0.99876351961844,0.9979025843024101,0.9988375692759486
twi,0.9993324564734505,0.9991917999950973,0.9980350937032715,0.9986766075958486,0.998808989441917
zul,0.9990208110854052,0.9991561652258288,0.9982095122848849,0.9985083926365251,0.998723720308161
wol,0.9990984079762254,0.998338251890325,0.9985849003063325,0.9979984646558102,0.9985050062071733
ewe,0.9992004512986081,0.9991004949671042,0.9976256474245221,0.9976436655949108,0.9983925648212864
xho,0.9991434904320449,0.9988742799262654,0.9972919602238937,0.9979893162999142,0.9983247617205296
swa,0.9992610069102574,0.998546642516495,0.9970217024236369,0.9981724447116502,0.99825044914051
bam,0.9991861112845724,0.9979453783349513,0.9978430592440907,0.9976966695809839,0.9981678046111495
mos,0.9993043731938516,0.9987958358658747,0.9974489164088678,0.9968357444458636,0.9980962174786144
pcm,0.9995724486069333,0.998316877376434,0.9955003234256465,0.9982985568373872,0.9979220515616003
yor,0.9983593719380874,0.9987297099848897,0.9972510042807636,0.9958270032904932,0.9975417723735585
hau,0.9991144881098106,0.9980264952124942,0.9950509525506179,0.9969339988820412,0.9972814836887409
fon,0.9989306948562447,0.9987204745127466,0.9937952502727528,0.9961614915505193,0.9969019777980659
bbj,0.998852826231092,0.9974840201179993,0.9954453700751792,0.9951806099078895,0.9967407065830399
