,ORG,DATE,LOC,PER,Mean
lug,0.8985237574239031,0.8526957612229799,0.913274648812723,0.977069942112894,0.910391027393125
kin,0.9187905828662368,0.861320092827941,0.88353285198699,0.9195249344254101,0.8957921155266444
twi,0.9324500785828755,0.8254706084194813,0.855426406192917,0.942154822425363,0.8888754789051592
luo,0.912273064575056,0.8054085742323888,0.8845566357410058,0.944019297934244,0.8865643931206736
ibo,0.8921318607928443,0.9045234059811957,0.8311972483311115,0.9179787854181207,0.8864578251308182
sna,0.9073983495739275,0.9064870176131614,0.7761830543891097,0.9186429488579164,0.8771778426085287
swa,0.8718866549720722,0.7863213961581146,0.8741983876909497,0.9346977321952674,0.866776042754101
nya,0.9239031036576434,0.805363556912406,0.8162731566849195,0.9159389036919553,0.865369680236731
tsn,0.8945291514936284,0.8465758490013944,0.7589691063173125,0.9232374200572661,0.8558278817174004
zul,0.9097513388088044,0.840311678342377,0.8037935147207299,0.8643630146414004,0.8545548866283279
xho,0.8875580630271691,0.9106760464393585,0.6879521518939544,0.8886322518211943,0.8437046282954191
hau,0.8825749425611212,0.8416393106481701,0.6716136492440976,0.900446601251919,0.824068625926327
wol,0.8861116525684576,0.81914133398744,0.6891718880005655,0.8949468541054237,0.8223429321654717
bam,0.8091460104197464,0.7647947237740751,0.766984600011941,0.8914802584019274,0.8081013981519225
ewe,0.8981413051692324,0.62321036530004,0.7872975499984608,0.9103862263822506,0.804758861712496
mos,0.8842956301985836,0.689411507614689,0.7280321069053678,0.9028431670265467,0.8011456029362968
pcm,0.8508853588147167,0.5619534036711665,0.811389529565811,0.9398917438628738,0.791030008978642
fon,0.8669453183858622,0.7100278695544684,0.6599978065288749,0.9147026484885407,0.7879184107394366
yor,0.8428120678975944,0.7264871153410499,0.5177970580829311,0.7800546521159071,0.7167877233593707
bbj,0.7523578127638925,0.6454271140409416,0.47131326330099277,0.9180710868468337,0.6967923192381651
