,PER,LOC,ORG,DATE,SWD_mean
bam,0.006356987727940577,0.007633121050275804,0.009594949605343572,,0.007861686127853318
bbj,0.005663249056851782,0.010149761949378444,0.007173171121849009,,0.0076620607093597455
ewe,0.006586660332231986,0.011559571441466687,0.007007872990470787,,0.008384701588056487
fon,0.00687747109236625,0.009400492554959783,0.006728913561346417,,0.007668959069557483
hau,0.006103291985255055,0.01018686477891606,0.008446825115242973,,0.008245660626471363
ibo,0.00550390953594615,0.011169259878442972,0.006751113036443712,,0.007808094150277611
kin,0.005988514573800785,0.008861714866725379,0.006096937344409525,,0.006982388928311896
lug,0.007665126100619091,0.005645408013606357,0.0067673334042410715,,0.006692622506155506
luo,0.006295861951002735,0.00784517851570854,0.009657499644163181,,0.007932846703624818
mos,0.0066183665721837315,0.010084944861773693,0.006404206214483565,,0.007702505882813663
nya,0.004849283095154533,0.00880474134828546,0.007541171385582857,,0.00706506527634095
pcm,0.005390827254814212,0.008039701482630335,0.008187720676687604,,0.00720608313804405
sna,0.005975719690468395,0.009033985161295277,0.008711912647413556,,0.007907205833059075
swa,0.0064342653122366755,0.00746956507282448,0.009117806150243268,,0.007673878845101474
tsn,0.005825379119869467,0.01091876727195995,0.006179012096708902,,0.007641052829512773
twi,0.005178829379929084,0.007508878954922693,0.007543935626927123,,0.006743881320592966
wol,0.005834274028529762,0.008648316472772422,0.007215163484943332,,0.007232584662081838
xho,0.007287482009360247,0.010578443063423038,0.007271809434769239,,0.008379244835850841
yor,0.007060342612930981,0.01067488967692043,0.008070319916896551,,0.008601850735582653
zul,0.005992546109609975,0.008251696170646028,0.008214060320824501,,0.007486100867026835
