,ORG,LOC,PER,DATE,Mean
kin,0.9739420345825102,,0.986914332949253,,0.9804281837658816
sna,0.986588496161825,0.9593302196384847,0.9829209445762831,,0.9762798867921977
twi,0.9801140451693549,0.9534094823847817,0.9832649129956302,,0.9722628135165889
hau,,0.951735213411776,0.9881263831135798,,0.9699307982626779
lug,0.9742589141580366,0.9451228201190832,0.98952184178689,,0.96963452535467
mos,0.9583869348617486,0.9633774779073037,0.9817734950367184,,0.9678459692685902
nya,0.9760455714431957,0.9592351187382467,,,0.9676403450907212
xho,,0.9624034074890006,0.9721475535587702,,0.9672754805238855
zul,0.9773403102388718,0.9542114876241815,,,0.9657758989315266
wol,0.9734174343444242,0.9551316601130369,,,0.9642745472287305
luo,0.9633101100989773,0.9587027444059689,0.9704750148148485,,0.9641626231065983
tsn,0.9764348943184422,0.9484382340476964,,,0.9624365641830693
ibo,0.9606681937423625,0.9623194544888686,,,0.9614938241156155
ewe,0.9425425915039306,,0.9764466644861863,,0.9594946279950585
fon,0.9578387055300602,0.9511949811137752,0.9667580546116857,,0.9585972470851738
yor,0.970833781504612,0.9410417532622659,,,0.9559377673834389
bbj,0.9676723593590135,0.9244039895144773,0.9720769470340237,,0.9547177653025049
bam,0.9670462512721398,0.9403846503545369,,,0.9537154508133383
swa,0.940500538778078,0.9256790734759571,0.9749515789499591,,0.9470437304013314
pcm,,0.9164213330088817,0.9704726119371051,,0.9434469724729935
