model,config,layer,layer_mean_cosine_over_languages
mbert,use1_use0_con4_max500_bat32,6,0.9880779597944762
mbert,use1_use0_con4_max500_bat32,7,0.9823748829169666
mbert,use1_use0_con4_max500_bat32,8,0.9749759023538402
mbert,use1_use0_con4_max500_bat32,9,0.9784302390891249
mbert,use1_use0_con4_max500_bat32,10,0.978977073607046
mbert,use1_use0_con4_max500_bat32,11,0.9798698550515235
mbert,use1_use0_con4_max500_bat32,12,0.935076543250762
mbert,use1_use0_con4_max500_bat32,ALL,0.9842525490306407
mbert,use1_use0_con4_max500_bat64,1,0.9986718131009861
mbert,use1_use0_con4_max500_bat64,2,0.9997840667118272
mbert,use1_use0_con4_max500_bat64,3,0.9999516903503224
mbert,use1_use0_con4_max500_bat64,4,0.9998999137549438
mbert,use1_use0_con4_max500_bat64,5,0.9951513278994606
mbert,use1_use0_con4_max500_bat64,6,0.9881381988366613
mbert,use1_use0_con4_max500_bat64,7,0.9824229140680897
mbert,use1_use0_con4_max500_bat64,8,0.9749935959805789
mbert,use1_use0_con4_max500_bat64,9,0.9769708653889753
mbert,use1_use0_con4_max500_bat64,10,0.979698189106378
mbert,use1_use0_con4_max500_bat64,11,0.9802425571443003
mbert,use1_use0_con4_max500_bat64,12,0.9286559237465374
mbert,use1_use0_con4_max500_bat64,ALL,0.9837150880074219
mbert,use1_use1_con0_max250_bat32,1,0.9983270534987831
mbert,use1_use1_con0_max250_bat32,2,0.999720383596008
mbert,use1_use1_con0_max250_bat32,3,0.9999455204956611
mbert,use1_use1_con0_max250_bat32,4,0.9998797143992209
mbert,use1_use1_con0_max250_bat32,5,0.9939248792702386
mbert,use1_use1_con0_max250_bat32,6,0.9858786017853687
mbert,use1_use1_con0_max250_bat32,7,0.9789994238825818
mbert,use1_use1_con0_max250_bat32,8,0.9677060629080014
mbert,use1_use1_con0_max250_bat32,9,0.9713464058686201
mbert,use1_use1_con0_max250_bat32,10,0.9727278588793304
mbert,use1_use1_con0_max250_bat32,11,0.9737218154690737
mbert,use1_use1_con0_max250_bat32,12,0.9120294579299137
mbert,use1_use1_con0_max250_bat32,ALL,0.9795172648319
mbert,use1_use1_con0_max250_bat64,1,0.9985011862781956
mbert,use1_use1_con0_max250_bat64,2,0.9997491250819968
mbert,use1_use1_con0_max250_bat64,3,0.9999443300111285
mbert,use1_use1_con0_max250_bat64,4,0.9998794531701767
mbert,use1_use1_con0_max250_bat64,5,0.9924673369071387
mbert,use1_use1_con0_max250_bat64,6,0.9859344772799666
mbert,use1_use1_con0_max250_bat64,7,0.9798054001022001
mbert,use1_use1_con0_max250_bat64,8,0.9637179640722732
mbert,use1_use1_con0_max250_bat64,9,0.9691911720646939
mbert,use1_use1_con0_max250_bat64,10,0.9686549267796701
mbert,use1_use1_con0_max250_bat64,11,0.9690142974793894
mbert,use1_use1_con0_max250_bat64,12,0.9166723558012032
mbert,use1_use1_con0_max250_bat64,ALL,0.9786276687523362
mbert,use1_use1_con0_max500_bat32,1,0.9986495855022726
mbert,use1_use1_con0_max500_bat32,2,0.9997794271298993
mbert,use1_use1_con0_max500_bat32,3,0.9999534150387897
mbert,use1_use1_con0_max500_bat32,4,0.9999005189543382
mbert,use1_use1_con0_max500_bat32,5,0.9949651856786497
mbert,use1_use1_con0_max500_bat32,6,0.9880779597944762
mbert,use1_use1_con0_max500_bat32,7,0.9823748829169666
mbert,use1_use1_con0_max500_bat32,8,0.9749759023538402
mbert,use1_use1_con0_max500_bat32,9,0.9784302390891249
mbert,use1_use1_con0_max500_bat32,10,0.978977073607046
mbert,use1_use1_con0_max500_bat32,11,0.9798698550515235
mbert,use1_use1_con0_max500_bat32,12,0.935076543250762
mbert,use1_use1_con0_max500_bat32,ALL,0.9842525490306407
mbert,use1_use1_con0_max500_bat64,1,0.9986718131009861
mbert,use1_use1_con0_max500_bat64,2,0.9997840667118272
mbert,use1_use1_con0_max500_bat64,3,0.9999516903503224
mbert,use1_use1_con0_max500_bat64,4,0.9998999137549438
mbert,use1_use1_con0_max500_bat64,5,0.9951513278994606
mbert,use1_use1_con0_max500_bat64,6,0.9881381988366613
mbert,use1_use1_con0_max500_bat64,7,0.9824229140680897
mbert,use1_use1_con0_max500_bat64,8,0.9749935959805789
mbert,use1_use1_con0_max500_bat64,9,0.9769708653889753
mbert,use1_use1_con0_max500_bat64,10,0.979698189106378
mbert,use1_use1_con0_max500_bat64,11,0.9802425571443003
mbert,use1_use1_con0_max500_bat64,12,0.9286559237465374
mbert,use1_use1_con0_max500_bat64,ALL,0.9837150880074219
mbert,use1_use1_con2_max250_bat32,1,0.9991625925685556
mbert,use1_use1_con2_max250_bat32,2,0.9998689990617018
mbert,use1_use1_con2_max250_bat32,3,0.9999500382931238
mbert,use1_use1_con2_max250_bat32,4,0.999788315456969
mbert,use1_use1_con2_max250_bat32,5,0.9855157563461386
mbert,use1_use1_con2_max250_bat32,6,0.9758889725805613
mbert,use1_use1_con2_max250_bat32,7,0.9705548858959041
mbert,use1_use1_con2_max250_bat32,8,0.9599925370114046
mbert,use1_use1_con2_max250_bat32,9,0.9611769468233037
mbert,use1_use1_con2_max250_bat32,10,0.9731093326920037
mbert,use1_use1_con2_max250_bat32,11,0.9772192359331345
mbert,use1_use1_con2_max250_bat32,12,0.9602304392129577
mbert,use1_use1_con2_max250_bat32,ALL,0.9802048376563132
mbert,use1_use1_con2_max250_bat64,1,0.9992802838535395
mbert,use1_use1_con2_max250_bat64,2,0.9998857805134355
mbert,use1_use1_con2_max250_bat64,3,0.999957628529571
mbert,use1_use1_con2_max250_bat64,4,0.9998033778772332
mbert,use1_use1_con2_max250_bat64,5,0.9811247838817166
mbert,use1_use1_con2_max250_bat64,6,0.9742398123137468
mbert,use1_use1_con2_max250_bat64,7,0.9706192205659054
mbert,use1_use1_con2_max250_bat64,8,0.9585649652764369
mbert,use1_use1_con2_max250_bat64,9,0.9607730555959749
mbert,use1_use1_con2_max250_bat64,10,0.9631197510797298
mbert,use1_use1_con2_max250_bat64,11,0.9663380762599083
mbert,use1_use1_con2_max250_bat64,12,0.9352818228196653
mbert,use1_use1_con2_max250_bat64,ALL,0.9757490465472388
mbert,use1_use1_con2_max500_bat32,1,0.9993737999294672
mbert,use1_use1_con2_max500_bat32,2,0.9999004482331507
mbert,use1_use1_con2_max500_bat32,3,0.999963915555638
mbert,use1_use1_con2_max500_bat32,4,0.999846532449158
mbert,use1_use1_con2_max500_bat32,5,0.9874938179352861
mbert,use1_use1_con2_max500_bat32,6,0.9788730861242809
mbert,use1_use1_con2_max500_bat32,7,0.9743273784017081
mbert,use1_use1_con2_max500_bat32,8,0.9672215235056884
mbert,use1_use1_con2_max500_bat32,9,0.9731802305045129
mbert,use1_use1_con2_max500_bat32,10,0.9763255475933035
mbert,use1_use1_con2_max500_bat32,11,0.9798236435008754
mbert,use1_use1_con2_max500_bat32,12,0.9636660677930158
mbert,use1_use1_con2_max500_bat32,ALL,0.9833329992938403
mbert,use1_use1_con2_max500_bat64,1,0.999417158093961
mbert,use1_use1_con2_max500_bat64,2,0.9999080401880974
mbert,use1_use1_con2_max500_bat64,3,0.9999643679370045
mbert,use1_use1_con2_max500_bat64,4,0.9998407856280457
mbert,use1_use1_con2_max500_bat64,5,0.9875502352451544
mbert,use1_use1_con2_max500_bat64,6,0.9779059509395328
mbert,use1_use1_con2_max500_bat64,7,0.9739755655532782
mbert,use1_use1_con2_max500_bat64,8,0.9670219649060492
mbert,use1_use1_con2_max500_bat64,9,0.9635193634556719
mbert,use1_use1_con2_max500_bat64,10,0.9776823032650943
mbert,use1_use1_con2_max500_bat64,11,0.981101504831145
mbert,use1_use1_con2_max500_bat64,12,0.9671569021786912
mbert,use1_use1_con2_max500_bat64,ALL,0.9829203451851439
mbert,use1_use1_con4_max250_bat32,1,0.999160006799014
mbert,use1_use1_con4_max250_bat32,2,0.9998646204306862
mbert,use1_use1_con4_max250_bat32,3,0.9999361643572289
mbert,use1_use1_con4_max250_bat32,4,0.9997655036869366
mbert,use1_use1_con4_max250_bat32,5,0.9824212606332445
mbert,use1_use1_con4_max250_bat32,6,0.9731878345987328
mbert,use1_use1_con4_max250_bat32,7,0.9675934999293963
mbert,use1_use1_con4_max250_bat32,8,0.95479590289545
mbert,use1_use1_con4_max250_bat32,9,0.9626878806633947
mbert,use1_use1_con4_max250_bat32,10,0.9700490664309964
mbert,use1_use1_con4_max250_bat32,11,0.9752692326886135
mbert,use1_use1_con4_max250_bat32,12,0.9582387301260565
mbert,use1_use1_con4_max250_bat32,ALL,0.9785808086033128
mbert,use1_use1_con4_max250_bat64,1,0.9992359454500169
mbert,use1_use1_con4_max250_bat64,2,0.9998765363535297
mbert,use1_use1_con4_max250_bat64,3,0.9999451173687275
mbert,use1_use1_con4_max250_bat64,4,0.9997722129846901
mbert,use1_use1_con4_max250_bat64,5,0.9781325293557288
mbert,use1_use1_con4_max250_bat64,6,0.9712639605759741
mbert,use1_use1_con4_max250_bat64,7,0.9676082051219245
mbert,use1_use1_con4_max250_bat64,8,0.9530788058053716
mbert,use1_use1_con4_max250_bat64,9,0.9514063671426365
mbert,use1_use1_con4_max250_bat64,10,0.955404922416909
mbert,use1_use1_con4_max250_bat64,11,0.96122220590187
mbert,use1_use1_con4_max250_bat64,12,0.9264474535253383
mbert,use1_use1_con4_max250_bat64,ALL,0.9719495218335595
mbert,use1_use1_con4_max500_bat32,1,0.9993530244359548
mbert,use1_use1_con4_max500_bat32,2,0.9998895576779082
mbert,use1_use1_con4_max500_bat32,3,0.9999519454357302
mbert,use1_use1_con4_max500_bat32,4,0.9998171192430443
mbert,use1_use1_con4_max500_bat32,5,0.9848550750414775
mbert,use1_use1_con4_max500_bat32,6,0.9760397427777783
mbert,use1_use1_con4_max500_bat32,7,0.971767343766049
mbert,use1_use1_con4_max500_bat32,8,0.9635627179256254
mbert,use1_use1_con4_max500_bat32,9,0.9697891580519741
mbert,use1_use1_con4_max500_bat32,10,0.9737704234850032
mbert,use1_use1_con4_max500_bat32,11,0.9781037096896361
mbert,use1_use1_con4_max500_bat32,12,0.9640315841065427
mbert,use1_use1_con4_max500_bat32,ALL,0.9817442834697271
mbert,use1_use1_con4_max500_bat64,1,0.9993815759033516
mbert,use1_use1_con4_max500_bat64,2,0.9998938821105622
mbert,use1_use1_con4_max500_bat64,3,0.9999511845232398
mbert,use1_use1_con4_max500_bat64,4,0.9998080456794296
mbert,use1_use1_con4_max500_bat64,5,0.9840359993512949
mbert,use1_use1_con4_max500_bat64,6,0.9746833199865954
mbert,use1_use1_con4_max500_bat64,7,0.970378903204671
mbert,use1_use1_con4_max500_bat64,8,0.9625897609770739
mbert,use1_use1_con4_max500_bat64,9,0.9625534524691993
mbert,use1_use1_con4_max500_bat64,10,0.976059906645317
mbert,use1_use1_con4_max500_bat64,11,0.9797949439716106
mbert,use1_use1_con4_max500_bat64,12,0.966723944546976
mbert,use1_use1_con4_max500_bat64,ALL,0.9813212432807767
