,LOC,ORG,DATE,PER,Mean
lug,,0.9367372989654541,,0.9379251003265381,0.9373311996459961
twi,0.8989781737327576,0.9474767446517944,,0.9609692692756653,0.9358080625534058
mos,,0.921962320804596,,0.9228428602218628,0.9224025905132294
sna,0.869493842124939,0.923495888710022,,0.9437113404273987,0.9122336904207865
hau,0.8561274409294128,0.9300442337989807,,0.950271487236023,0.9121477206548055
nya,0.868122935295105,0.9090075492858887,,0.9581911563873291,0.9117738803227743
kin,0.8780140280723572,0.8953335285186768,,0.9568749666213989,0.9100741744041443
ewe,,0.8818876147270203,,0.9282418489456177,0.905064731836319
fon,0.8756129741668701,0.9220602512359619,,0.9110677242279053,0.9029136498769125
wol,0.8631186485290527,0.8975284695625305,,0.9461755752563477,0.9022742311159769
luo,,0.8704363703727722,,0.9328795671463013,0.9016579687595367
swa,0.8857224583625793,0.875616729259491,,0.9396281838417053,0.9003224571545919
ibo,0.8639605045318604,0.9308353662490845,,,0.8973979353904724
pcm,0.8638569116592407,0.8442314267158508,,0.9440962076187134,0.8840615153312683
tsn,0.8388139009475708,0.9074770212173462,,,0.8731454610824585
bam,0.8912726640701294,0.8549395799636841,,,0.8731061220169067
zul,0.8308773040771484,,,0.9108145236968994,0.8708459138870239
xho,0.8183842301368713,,,0.8708770275115967,0.844630628824234
bbj,0.7490866184234619,0.8892101049423218,,,0.8191483616828918
yor,0.6915351152420044,0.9022886753082275,,,0.796911895275116
