,PER,DATE,LOC,ORG,Mean
tsn,,,0.9985056519508362,0.9990556836128235,0.9987806677818298
yor,,,0.9984776973724365,0.9989252090454102,0.9987014532089233
wol,0.9865463376045227,,0.9994729161262512,0.9987635612487793,0.998634704030477
sna,0.9844723343849182,,0.9983200430870056,0.9997608065605164,0.9984801136530362
hau,0.9783506989479065,,0.9991084933280945,0.9992623925209045,0.9983841066177075
kin,0.978958785533905,,0.9995615482330322,0.9986348748207092,0.9983236182194489
twi,0.9852185845375061,,0.9977035522460938,0.9991142749786377,0.9979015932633326
luo,0.9815013408660889,,,0.9988870024681091,0.9975991756827743
swa,0.9892928004264832,,0.9990367889404297,0.9968187212944031,0.9975956414754574
zul,0.9966259002685547,,0.9975767731666565,,0.9975063381371675
xho,0.9910907745361328,,0.9980095028877258,,0.9974970044913115
bbj,,,0.9979724287986755,0.996972918510437,0.9974726736545563
nya,0.9934784173965454,,0.9967553019523621,0.9982362985610962,0.9973412855313375
bam,,,0.9975561499595642,0.9970700144767761,0.9973130822181702
mos,0.9851551055908203,,,0.9969441890716553,0.9960709236286305
ewe,0.99103844165802,,,0.9962164163589478,0.9958328626773976
pcm,0.9840176701545715,,0.9965959191322327,,0.9956641969857393
lug,0.9830241799354553,,,0.9965369701385498,0.9955360227160983
ibo,,,0.9989372491836548,0.9911718964576721,0.9950545728206635
fon,0.9951878190040588,,0.9855133295059204,0.9969635009765625,0.9913903153859652
