,ORG,PER,LOC,DATE,Mean
twi,0.9957325679578025,0.928126715518933,0.9864560141729465,0.9926628724163097,0.9757445425164979
luo,0.9914567200476547,0.9322585016734556,0.9870548516006572,0.9849330059345185,0.9739257698140715
ewe,0.9932334199893478,0.9303307633649903,0.9842085747336813,0.982581774429294,0.9725886331293283
sna,0.9919333593039228,0.9224000704956611,0.9820144142923072,0.9923174079493603,0.9721663130103129
ibo,0.9908194330952108,0.9206274765600236,0.9795509062865062,0.9959708190958882,0.9717421587594072
tsn,0.989341358884394,0.9270365394557382,0.9813578920541792,0.9878203245297057,0.9713890287310043
kin,0.9922103296503336,0.909111066058723,0.9912421084391723,0.9921719332578731,0.9711838593515255
xho,0.9898496572979258,0.9226746855722395,0.9738357141186196,0.9950362163656018,0.9703490683385967
lug,0.9825820925016701,0.9205380815269372,0.9897562323229646,0.9875947196815372,0.9701177815082772
yor,0.9925232361316886,0.9248598971933439,0.9682447672070862,0.9912339103773447,0.9692154527273658
mos,0.9923088539631372,0.9241240655899043,0.9689447184198577,0.9881652922745869,0.9683857325618717
wol,0.9902453269254473,0.9214498314846538,0.9720949426103929,0.9880771246399307,0.9679668064151061
fon,0.9889369040820843,0.9316883582371875,0.9688967456990186,0.9822214419337653,0.9679358624880139
swa,0.9886824744135863,0.9227164752726704,0.9903717260412651,0.9679707260461801,0.9674353504434254
zul,0.9908176808039275,0.9103236971670312,0.9754800445188934,0.9861172360967828,0.9656846646466587
nya,0.9949743509044584,0.8984912281772691,0.9836344642898968,0.9846955108196281,0.9654488885478131
bbj,0.9889271803522646,0.9265418346607965,0.9591229379909918,0.9846068447059961,0.9647996994275123
hau,0.9916289541404192,0.9214653236897247,0.9610463826601605,0.9829502685323602,0.9642727322556661
pcm,0.9843219169593588,0.9282473600218359,0.9834241621137665,0.9586712862341142,0.9636661813322689
bam,0.9814369281335704,0.9152186697937694,0.977143540067284,0.9752415478026537,0.9622601714493193
