Language,Cosine_Similarity
lug,0.96066886
xho,0.95673394
kin,0.9551126
zul,0.95497566
nya,0.923025
sna,0.9174449
luo,0.90465456
tsn,0.89707255
hau,0.87725055
wol,0.8660915
ibo,0.8492414
ewe,0.84175706
bam,0.83421683
twi,0.8338335
mos,0.8104851
swa,0.7730204
pcm,0.7408947
yor,0.710516
fon,0.7104556
bbj,0.67822087
