Language,Cosine_Similarity
lug,0.9990126
kin,0.99900866
sna,0.9987291
tsn,0.99866813
luo,0.9985986
nya,0.9983565
wol,0.9982428
ibo,0.99762774
pcm,0.9976072
ewe,0.99709904
mos,0.99634725
xho,0.9960472
yor,0.99593955
zul,0.99555326
bam,0.9951105
twi,0.9949042
bbj,0.9945683
hau,0.9944684
fon,0.99390024
swa,0.9933899
