,PER,DATE,ORG,LOC
bam,0.974642276763916,,0.9402996897697449,0.9639398455619812
bbj,0.9720190763473511,,0.9684960842132568,0.9260007739067078
ewe,0.9771333932876587,,0.9836739897727966,0.968334972858429
fon,0.9743190407752991,,0.9771568179130554,0.9496382474899292
hau,0.9696580767631531,,0.9665446281433105,0.9446062445640564
ibo,0.9742206335067749,,0.9813532829284668,0.9500694870948792
kin,0.9775373935699463,,0.9764007329940796,0.9735287427902222
lug,0.979995608329773,,0.981238067150116,0.9806803464889526
luo,0.9777950644493103,,0.9632053971290588,0.9736296534538269
mos,0.976016640663147,,0.9755895733833313,0.9493788480758667
nya,0.984135627746582,,0.9787991046905518,0.9534296989440918
pcm,0.9826399683952332,,0.9676439166069031,0.9666821360588074
sna,0.9747339487075806,,0.9748003482818604,0.957737147808075
swa,0.9781839847564697,,0.9642562866210938,0.9711116552352905
tsn,0.9831836819648743,,0.9810928702354431,0.9692071676254272
twi,0.9810272455215454,,0.9874187111854553,0.9717237949371338
wol,0.9722946882247925,,0.9780480861663818,0.9573271870613098
xho,0.949351966381073,,0.9618507623672485,0.9447298049926758
yor,0.9615075588226318,,0.9651449918746948,0.9247817397117615
zul,0.9618003964424133,,0.9674949049949646,0.9579752683639526
