,PER,DATE,ORG,LOC
bam,0.9753245115280151,,0.9476999044418335,0.9671748280525208
bbj,0.9787867665290833,,0.9731932878494263,0.93274986743927
ewe,0.9788044691085815,,0.985970139503479,0.9736260175704956
fon,0.978585422039032,,0.9811276793479919,0.9538258910179138
hau,0.974468469619751,,0.9766692519187927,0.9544103741645813
ibo,0.9770998954772949,,0.9848228693008423,0.9537707567214966
kin,0.9785613417625427,,0.9828841090202332,0.9779210090637207
lug,0.9792636036872864,,0.9795449376106262,0.9823375344276428
luo,0.9779452681541443,,0.9827356934547424,0.9752503037452698
mos,0.9794520735740662,,0.9805103540420532,0.9538607001304626
nya,0.9849010109901428,,0.9822757244110107,0.9577791094779968
pcm,0.9845281839370728,,0.9731079339981079,0.9736042618751526
sna,0.9776456952095032,,0.9803722500801086,0.9639105200767517
swa,0.9801674485206604,,0.966590940952301,0.9736171960830688
tsn,0.9841320514678955,,0.9834194183349609,0.9730851650238037
twi,0.9834705591201782,,0.9885368347167969,0.9774869680404663
wol,0.9758058190345764,,0.9787466526031494,0.9585322141647339
xho,0.9646182060241699,,0.975619375705719,0.9585190415382385
yor,0.9719489812850952,,0.9757955074310303,0.9475172162055969
zul,0.9738218188285828,,0.9836119413375854,0.9667896628379822
