,PER,DATE,ORG,LOC
bam,0.9561723470687866,0.9596813321113586,0.9509628415107727,0.9454343318939209
bbj,0.9700397253036499,0.9574611783027649,0.9739839434623718,0.9104158878326416
ewe,0.9740836024284363,0.9509730935096741,0.9810770750045776,0.9594385027885437
fon,0.9711984992027283,0.9562633037567139,0.9784908294677734,0.9285714626312256
hau,0.9722779393196106,0.924199640750885,0.9669674634933472,0.9124650359153748
ibo,0.9700051546096802,0.9774169921875,0.980404794216156,0.945974588394165
kin,0.9678827524185181,0.9638640880584717,0.9842742085456848,0.9644027352333069
lug,0.9866510033607483,0.9661679863929749,0.9464859962463379,0.9674156308174133
luo,0.9724960923194885,0.9696210622787476,0.9750057458877563,0.956107497215271
mos,0.9724372029304504,0.943171501159668,0.9772018194198608,0.9329954981803894
nya,0.9759164452552795,0.9642601609230042,0.9836022853851318,0.9571976065635681
pcm,0.9831463694572449,0.9100499749183655,0.9503182172775269,0.9566043615341187
sna,0.9795340895652771,0.9665995240211487,0.9811657071113586,0.9518924355506897
swa,0.980894148349762,0.9091054201126099,0.9577195048332214,0.9650565981864929
tsn,0.9811810255050659,0.9682186245918274,0.9674204587936401,0.9563727974891663
twi,0.9757882952690125,0.967676043510437,0.9870044589042664,0.9641549587249756
wol,0.9694100618362427,0.9692068099975586,0.9710314273834229,0.9466251730918884
xho,0.9672767519950867,0.9663811922073364,0.9679644107818604,0.9429234862327576
yor,0.9588788151741028,0.9619535207748413,0.9757715463638306,0.919150173664093
zul,0.9720674157142639,0.9646666049957275,0.9787761569023132,0.9527071118354797
