,PER,DATE,ORG,LOC
bam,0.8505847454071045,0.8605291843414307,0.8549737930297852,0.7741477489471436
bbj,0.9013590216636658,0.7924091815948486,0.9109227061271667,0.7352201342582703
ewe,0.8978079557418823,0.8389429450035095,0.9350963830947876,0.8349349498748779
fon,0.9029280543327332,0.8043698668479919,0.9214311242103577,0.7363802194595337
hau,0.9005976915359497,0.8680948615074158,0.8738938570022583,0.6869821548461914
ibo,0.9046707153320312,0.9310285449028015,0.9441622495651245,0.8047334551811218
kin,0.9132475256919861,0.9302071332931519,0.951106071472168,0.8939157128334045
lug,0.980178952217102,0.8837800621986389,0.8443117737770081,0.8848059177398682
luo,0.9137696623802185,0.9040735960006714,0.9287171363830566,0.8491258025169373
mos,0.923240602016449,0.7547087669372559,0.9270152449607849,0.790010929107666
nya,0.9068018794059753,0.9063858389854431,0.9344534277915955,0.8291442394256592
pcm,0.9251796007156372,0.7601463794708252,0.8854348063468933,0.8290114402770996
sna,0.9106853604316711,0.9016556739807129,0.930715799331665,0.8337572813034058
swa,0.9256568551063538,0.7467458248138428,0.8779070377349854,0.8737694025039673
tsn,0.9128572344779968,0.9090515375137329,0.8916612863540649,0.839625358581543
twi,0.9130859971046448,0.8822766542434692,0.941663384437561,0.8564049005508423
wol,0.913777232170105,0.9299595952033997,0.9317188858985901,0.7980895638465881
xho,0.9016069173812866,0.9239009022712708,0.9216666221618652,0.793878972530365
yor,0.8586902022361755,0.8724727630615234,0.9026711583137512,0.7336381673812866
zul,0.9071258306503296,0.9195560812950134,0.9485792517662048,0.821541428565979
