,PER,DATE,ORG,LOC
bam,0.9774295687675476,,0.9388130307197571,0.9677400588989258
bbj,0.9757155179977417,,0.9663649201393127,0.9326713681221008
ewe,0.9812832474708557,,0.9821321964263916,0.9750736951828003
fon,0.9777739644050598,,0.975412130355835,0.9558379650115967
hau,0.9741283059120178,,0.9692458510398865,0.9559232592582703
ibo,0.976670503616333,,0.9812833666801453,0.9624581933021545
kin,0.9802345633506775,,0.9781522154808044,0.9812932014465332
lug,0.9834133386611938,,0.983045756816864,0.9796242117881775
luo,0.9819040298461914,,0.967985987663269,0.9724739193916321
mos,0.979350209236145,,0.9747888445854187,0.9569410681724548
nya,0.9864363074302673,,0.9799554347991943,0.9692878723144531
pcm,0.983344554901123,,0.9739797711372375,0.9744236469268799
sna,0.9770118594169617,,0.9785491824150085,0.9686403870582581
swa,0.9812593460083008,,0.9690997004508972,0.9711578488349915
tsn,0.9848059415817261,,0.9824207425117493,0.9776449203491211
twi,0.9829795360565186,,0.9854822754859924,0.9696356654167175
wol,0.9759316444396973,,0.9773122668266296,0.9654915928840637
xho,0.9566123485565186,,0.9715298414230347,0.9583483338356018
yor,0.9637436270713806,,0.971904993057251,0.9417871832847595
zul,0.9696639180183411,,0.9765437245368958,0.9671251773834229
