,PER,DATE,ORG,LOC
bam,0.9519734382629395,0.9531154036521912,0.9508885741233826,0.9193618297576904
bbj,0.970623791217804,0.9432873725891113,0.9722767472267151,0.9046785831451416
ewe,0.9667125940322876,0.9464734792709351,0.9801202416419983,0.9382606148719788
fon,0.9679243564605713,0.9433292746543884,0.9766327142715454,0.9108562469482422
hau,0.965821385383606,0.9501304030418396,0.9527645707130432,0.8763149380683899
ibo,0.9664967060089111,0.9752779603004456,0.9820716381072998,0.9300681352615356
kin,0.9714231491088867,0.9731432199478149,0.9844062328338623,0.9503787755966187
lug,0.99407958984375,0.9608566761016846,0.9425725936889648,0.9552546739578247
luo,0.9707344174385071,0.9678248167037964,0.9739441871643066,0.9421869516372681
mos,0.9721274971961975,0.9290011525154114,0.9761317372322083,0.9263294339179993
nya,0.9721091389656067,0.9672757983207703,0.9793232679367065,0.9385428428649902
pcm,0.9750643372535706,0.8982899188995361,0.9567684531211853,0.9349502921104431
sna,0.9731126427650452,0.9664792418479919,0.9784145951271057,0.9375812411308289
swa,0.9760866761207581,0.8983715772628784,0.9545789361000061,0.9519233703613281
tsn,0.9741206169128418,0.9679253101348877,0.9596072435379028,0.9386761784553528
twi,0.9719239473342896,0.9617085456848145,0.9833503365516663,0.9433487057685852
wol,0.9703709483146667,0.9726340770721436,0.9759531617164612,0.9270820617675781
xho,0.9674590229988098,0.9738782644271851,0.970021665096283,0.9247692227363586
yor,0.9529253840446472,0.9579845070838928,0.9708116054534912,0.9048658013343811
zul,0.9694350957870483,0.9716895222663879,0.9795812368392944,0.9344792366027832
