,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,0.5870516300201416,0.9087885618209839,0.5870035886764526,0.7701357007026672,0.6780328750610352,0.7701144814491272,0.7235730886459351,0.743541419506073,0.7235171794891357,,,,
bbj,0.5478718280792236,0.9509240388870239,0.5478249192237854,0.6470644474029541,0.8401614427566528,0.6470288038253784,0.7168701887130737,0.7525022625923157,0.7168229222297668,,,,
ewe,0.5747771859169006,0.9221961498260498,0.5747077465057373,0.7293155789375305,0.735777735710144,0.7292941808700562,0.7567025423049927,0.6975635886192322,0.7566567063331604,,,,
fon,0.5557376146316528,0.9426159858703613,0.5556637644767761,0.7175473570823669,0.7516018748283386,0.7175202369689941,0.758585512638092,0.6948590278625488,0.7585384249687195,,,,
hau,0.5813770890235901,0.915011465549469,0.581365704536438,0.7540426850318909,0.7013662457466125,0.7540377378463745,0.8204926252365112,0.5991782546043396,0.8204948902130127,,,,
ibo,0.5912368297576904,0.9041717052459717,0.5911797285079956,0.7974531650543213,0.6364697217941284,0.7974361181259155,0.8010196089744568,0.6308413147926331,0.8009819388389587,,,,
kin,0.6053295135498047,0.8884486556053162,0.6052833199501038,0.8249478936195374,0.5916961431503296,0.8249387741088867,0.858301043510437,0.5323511958122253,0.858282744884491,,,,
lug,0.5638590455055237,0.9339603185653687,0.563810408115387,0.7933725714683533,0.6428490281105042,0.7933686971664429,0.8600473403930664,0.5290608406066895,0.8600454926490784,,,,
luo,0.6323541402816772,0.8574916124343872,0.6323119401931763,0.7852581143379211,0.6553502082824707,0.7852461934089661,0.7086634635925293,0.7633302807807922,0.7086116671562195,,,,
mos,0.5665998458862305,0.9310212135314941,0.5665289759635925,0.741466760635376,0.7190735340118408,0.7414471507072449,0.797710120677948,0.6360658407211304,0.7976840734481812,,,,
nya,0.6736363768577576,0.8079153895378113,0.6736171841621399,0.8279018998146057,0.5866823792457581,0.8278878331184387,0.8264214992523193,0.5892002582550049,0.8263944983482361,,,,
pcm,0.6010966300964355,0.8932003974914551,0.6010632514953613,0.7125232815742493,0.7582569718360901,0.7124974727630615,0.6974035501480103,0.7779413461685181,0.6973626017570496,,,,
sna,0.604356050491333,0.8895437717437744,0.6043304800987244,0.7991301417350769,0.6338294744491577,0.7991299033164978,0.8226456046104431,0.5955743193626404,0.8226215243339539,,,,
swa,0.6069765686988831,0.8865928649902344,0.6069549322128296,0.7771820425987244,0.6675598621368408,0.7771868109703064,0.7601603269577026,0.6925888657569885,0.7601204514503479,,,,
tsn,0.5881295204162598,0.9076017737388611,0.5880829691886902,0.7989340424537659,0.6341387033462524,0.7989163994789124,0.837714433670044,0.569711446762085,0.8376901745796204,,,,
twi,0.6169540882110596,0.8752667903900146,0.6169003248214722,0.7874900698661804,0.6519355773925781,0.7874731421470642,0.8511092662811279,0.5456934571266174,0.8510835766792297,,,,
wol,0.6095396280288696,0.8836971521377563,0.6095002889633179,0.662139356136322,0.8220226764678955,0.6621137857437134,0.8045379519462585,0.6252392530441284,0.8045281171798706,,,,
xho,0.5970196723937988,0.897753119468689,0.5969511270523071,0.7174784541130066,0.7516935467720032,0.7174513339996338,0.8257144093513489,0.5903991460800171,0.8256858587265015,,,,
yor,,,,0.5887569785118103,0.906910240650177,0.588718593120575,0.698672354221344,0.7763087153434753,0.6986170411109924,,,,
zul,0.656271755695343,0.8291300535202026,0.656232476234436,0.7879849076271057,0.6511762142181396,0.7879661321640015,0.8531131148338318,0.5420091152191162,0.8530892729759216,,,,
