,PER,LOC,DATE,ORG
bam,0.999980092048645,0.9999983310699463,0.9999922513961792,0.9999960064888
bbj,0.9999858140945435,0.9999972581863403,0.9999887347221375,0.9999979734420776
ewe,0.9999904632568359,0.9999988079071045,0.9999814033508301,0.9999983906745911
fon,0.9999932646751404,0.9999979138374329,0.9999918937683105,0.9999978542327881
hau,0.9999890923500061,0.9999985098838806,0.9999767541885376,0.9999959468841553
ibo,0.9999894499778748,0.9999985694885254,0.9999967813491821,0.9999973773956299
kin,0.9999867081642151,0.9999989867210388,0.9999862313270569,0.9999991059303284
lug,0.9999929666519165,0.9999986290931702,0.9999950528144836,0.9999952912330627
luo,0.9999960064888,0.9999983906745911,0.9999905824661255,0.9999978542327881
mos,0.9999876022338867,0.9999971985816956,0.9999869465827942,0.9999968409538269
nya,0.999995231628418,0.999998152256012,0.9999858140945435,0.9999987483024597
pcm,0.9999898076057434,0.9999979734420776,0.999991774559021,0.9999956488609314
sna,0.9999925494194031,0.9999975562095642,0.9999852180480957,0.9999960660934448
swa,0.9999940395355225,0.9999973177909851,0.9999901056289673,0.9999975562095642
tsn,0.9999956488609314,0.9999983906745911,0.9999926090240479,0.9999989867210388
twi,0.9999892115592957,0.9999971985816956,0.9999815225601196,0.9999964833259583
wol,0.9999949336051941,0.9999978542327881,0.9999892115592957,0.999998152256012
xho,0.9999953508377075,0.9999985098838806,0.999995231628418,0.9999980926513672
yor,0.9999958276748657,0.999995768070221,0.9999964237213135,0.9999964237213135
zul,0.9999912977218628,0.9999983906745911,0.9999939203262329,0.999998927116394
