,PER,LOC,DATE,ORG
bam,0.9999749660491943,0.999980628490448,,0.9999623894691467
bbj,0.9999710321426392,0.9999781250953674,,0.9999257326126099
ewe,0.9999818801879883,0.9999865293502808,,0.9999586343765259
fon,0.9999786615371704,0.9999779462814331,,0.9998975396156311
hau,0.9999845623970032,0.9999859929084778,,0.9999554753303528
ibo,0.9999813437461853,0.9999794363975525,,0.9999226331710815
kin,0.9999675750732422,0.9999772310256958,,0.9999595880508423
lug,0.9999887347221375,0.9999577403068542,,0.9999585747718811
luo,0.9999693632125854,0.9999867677688599,,0.9998787045478821
mos,0.9999791979789734,0.9999745488166809,,0.9999156594276428
nya,0.9999843239784241,0.9999902844429016,,0.9998430013656616
pcm,0.9999735951423645,0.9999861717224121,,0.9999150633811951
sna,0.9999722838401794,0.9999920725822449,,0.999936044216156
swa,0.9999529123306274,0.9999769330024719,,0.999936580657959
tsn,0.9999731779098511,0.9999746084213257,,0.999918520450592
twi,0.9999802708625793,0.9999861121177673,,0.9999704957008362
wol,0.9999693036079407,0.999984622001648,,0.9999489784240723
xho,0.9999855160713196,0.9999801516532898,,0.9999694228172302
yor,0.9999225735664368,0.999939501285553,,0.999943733215332
zul,0.9999868273735046,0.999984860420227,,0.9999522566795349
