,PER,LOC,DATE,ORG
bam,0.9999892115592957,0.9999930262565613,0.9999900460243225,0.9999903440475464
bbj,0.999991774559021,0.9999919533729553,0.9999880790710449,0.999992311000824
ewe,0.9999882578849792,0.9999949336051941,0.9999850988388062,0.9999903440475464
fon,0.9999869465827942,0.9999921321868896,0.9999825954437256,0.99998939037323
hau,0.9999947547912598,0.999995231628418,0.9999902248382568,0.9999910593032837
ibo,0.9999909400939941,0.9999954700469971,0.9999944567680359,0.9999874234199524
kin,0.9999914765357971,0.9999979138374329,0.9999975562095642,0.9999955296516418
lug,0.9999939799308777,0.999996542930603,0.9999966025352478,0.999996542930603
luo,0.9999913573265076,0.999996542930603,0.9999951124191284,0.9999846816062927
mos,0.9999913573265076,0.9999945759773254,0.9999889135360718,0.9999935030937195
nya,0.9999943375587463,0.9999977946281433,0.9999960660934448,0.9999944567680359
pcm,0.9999847412109375,0.9999905824661255,0.9999679327011108,0.9999802112579346
sna,0.9999920129776001,0.9999929666519165,0.9999960660934448,0.9999964833259583
swa,0.9999898076057434,0.9999937415122986,0.999978244304657,0.9999798536300659
tsn,0.9999929666519165,0.999997079372406,0.9999951720237732,0.9999848008155823
twi,0.9999892115592957,0.9999949932098389,0.9999922513961792,0.9999908208847046
wol,0.9999895095825195,0.9999960064888,0.999995231628418,0.999987781047821
xho,0.9999920725822449,0.9999953508377075,0.9999964237213135,0.9999961853027344
yor,0.9999925494194031,0.9999927282333374,0.9999895095825195,0.9999918937683105
zul,0.9999943971633911,0.9999969601631165,0.9999953508377075,0.9999952912330627
