,PER,DATE,ORG,LOC,Mean
kin,0.9510805997042519,0.9318073530807275,0.9593129164354043,0.934505115660714,0.9441764962202744
lug,0.9877736840470629,0.9186410536862298,0.9261623556474057,0.9338748744319855,0.9416129919531709
twi,0.9623613924879647,0.9129092924504115,0.9644706563715391,0.9144706636766828,0.9385530012466496
luo,0.9589857081235188,0.911359592179875,0.9557065940725639,0.918500283465142,0.9361380444602749
ibo,0.9471036699004989,0.9505884726709674,0.935886443687552,0.8945374487110557,0.9320290087425185
sna,0.9479267860274309,0.9543125377398722,0.9535513148567463,0.8601981767412057,0.9289972038413138
swa,0.9624109258836384,0.8900607699937396,0.9322431810405662,0.9282824245915364,0.9282493253773701
nya,0.9362382590884459,0.9125757355666395,0.9660884686439069,0.8911096379759811,0.9265030253187433
tsn,0.9472521565454309,0.9258905112878004,0.9438843105753867,0.8508829515488688,0.9169774824893718
zul,0.9161724042802609,0.9124641672044986,0.9465958128760465,0.8706513852258122,0.9114709423966546
xho,0.9372930684688303,0.9544747598579391,0.9310430957176058,0.8016591743419865,0.9061175245965905
hau,0.9416575470701104,0.9256726873679623,0.9397503082839084,0.8106763784892701,0.9044392303028128
wol,0.9411262859498434,0.9079647926558092,0.9445686307375768,0.8172676665643676,0.9027318439768992
ewe,0.9508675400666551,0.7993297025572472,0.9477721358805111,0.8827726023750107,0.8951854952198559
mos,0.9398602603671312,0.8395185929461105,0.9467429097652903,0.8361205917790446,0.8905605887143941
bam,0.9314019163080063,0.8790637126841977,0.8853515083679784,0.8534096200627741,0.8873066893557391
pcm,0.9629999857183129,0.7597821851778388,0.9139801467036264,0.9002560038420424,0.8842545803604551
fon,0.9426524937010762,0.8288355761515686,0.9232285567976977,0.7966640847903175,0.8728451778601649
yor,0.8672302784963832,0.8446297923643266,0.9182280128496073,0.6851299323212396,0.8288045040078892
bbj,0.9506402660963328,0.8045992225024304,0.8333480760305445,0.6592347283273171,0.8119555732391562
