,LOC,DATE,ORG,PER,Mean
ibo,0.9476717710494995,0.9710389971733093,0.9622222185134888,0.8577161431312561,0.9576461942164929
luo,0.9496789574623108,0.9652490615844727,0.9599048495292664,0.8550370335578918,0.9555960491106108
zul,0.9453806281089783,0.9577433466911316,0.9665780067443848,0.8517197370529175,0.9538440131521845
sna,0.9422585964202881,0.9685127139091492,0.9578431248664856,0.85472172498703,0.9535688874009368
kin,0.9312054514884949,0.9665164947509766,0.9668856859207153,0.8523737788200378,0.952206991709672
hau,0.9344873428344727,0.9607158899307251,0.9654189348220825,0.8616480231285095,0.9511538991680393
twi,0.944232165813446,0.9459035992622375,0.9692109823226929,0.8554894924163818,0.9505798398674309
tsn,0.9339972138404846,0.9683614373207092,0.9490963220596313,0.862250030040741,0.9481931739039235
nya,0.9359205365180969,0.9587993621826172,0.9511281251907349,0.8669962882995605,0.9464960152452643
xho,0.9247430562973022,0.9505051970481873,0.9622330665588379,0.850161075592041,0.9433422746596398
wol,0.9288186430931091,0.9503001570701599,0.9545599818229675,0.8638935089111328,0.9424643710062102
lug,0.9094104170799255,0.9465860724449158,0.963554859161377,0.8335415720939636,0.9370891800174466
mos,0.9437651634216309,0.903418779373169,0.9617635011672974,0.8579779863357544,0.9342810658665447
bam,0.9434964060783386,0.9599772691726685,0.9056761860847473,0.8510577082633972,0.9341670383106578
fon,0.9361995458602905,0.9114387631416321,0.9574090838432312,0.8484352827072144,0.9327669530719905
ewe,0.9194012880325317,0.8684815764427185,0.9588971734046936,0.8554630875587463,0.9140315210664427
swa,0.907448947429657,0.9229733347892761,0.9127328991889954,0.8349167108535767,0.9123209474922774
bbj,0.8747624158859253,0.9003233313560486,0.9432929158210754,0.8573246598243713,0.9048586480029217
yor,0.8480854630470276,0.9192152619361877,0.9470309019088745,0.8223108053207397,0.9026352244538146
pcm,0.9209302067756653,0.8492918610572815,0.9161802530288696,0.8462944030761719,0.8941902185415292
