,LOC,DATE,ORG,PER,Mean
twi,0.9146242737770081,,0.942194402217865,0.7725391983985901,0.9224143326282501
ibo,0.9173237085342407,,0.9223074913024902,0.7569521069526672,0.9135516194196848
kin,0.8949364423751831,,0.9322980046272278,0.7630919814109802,0.9078277911131198
hau,0.8856513500213623,,0.9383869171142578,0.7742961645126343,0.9067220962964572
fon,0.9001988768577576,,0.9238335490226746,0.7596026062965393,0.9061541511462285
lug,0.8937439918518066,,0.9265729188919067,0.7508095502853394,0.9040296513300675
nya,0.9005470275878906,,0.913875937461853,0.7949777841567993,0.9028948018184075
mos,0.9038751125335693,,0.9092676639556885,0.7635903358459473,0.9010721169985257
sna,0.8868493437767029,,0.9175347685813904,0.7748734951019287,0.8972951884453113
wol,0.8772370219230652,,0.9130957722663879,0.791894793510437,0.8911944123414847
zul,0.8610913753509521,,0.9295850992202759,0.7599040865898132,0.8901292314896216
tsn,0.8851013779640198,,0.9015021920204163,0.7795222401618958,0.8889256486525903
ewe,0.8702866435050964,,0.9120495319366455,0.7638645172119141,0.8862717965474496
luo,0.9176587462425232,,0.8565961718559265,0.7741304636001587,0.8827814207627223
xho,0.8451127409934998,,0.9159196019172668,0.7472598552703857,0.8753909285251911
bam,0.9212127327919006,,0.8327538371086121,0.7597821950912476,0.8724755507249099
pcm,0.8752899169921875,,0.8520088195800781,0.7725136876106262,0.8601441497986133
bbj,0.7968139052391052,,0.8958871960639954,0.7727721333503723,0.8435206115245819
swa,0.8519482612609863,,0.8399908542633057,0.7664056420326233,0.8429094071571643
yor,0.7641899585723877,,0.8924140334129333,0.7432031631469727,0.825028963960134
