,LOC,DATE,ORG,PER,Mean
lug,,,0.9640655517578125,0.8352174758911133,0.9545212498417607
ibo,0.9484939575195312,,0.9598178863525391,,0.9541559219360352
twi,0.944861650466919,,0.9697515964508057,0.8547666668891907,0.9533627789754134
nya,0.9444931149482727,,0.9538134336471558,0.8658847808837891,0.9459506399356402
kin,0.9358057379722595,,0.9628030061721802,0.8477311730384827,0.9453977105709223
tsn,0.9437448382377625,,0.9469084739685059,,0.9453266561031342
mos,0.9413631558418274,,0.9527909159660339,0.8360483646392822,0.9428067023937519
fon,0.9382449388504028,,0.9556992053985596,0.835564911365509,0.9426871813260592
hau,0.9284837245941162,,0.9628497958183289,0.8485737442970276,0.9419324134404843
sna,0.9356773495674133,,0.9521688222885132,0.8506501913070679,0.9403356669040827
zul,0.9125244617462158,,0.9614742994308472,0.8510632514953613,0.9336941448541788
luo,,,0.9373388886451721,0.8510132431983948,0.9309443963898553
pcm,0.9290435314178467,,0.9239787459373474,0.8501160144805908,0.9235728646700199
ewe,0.9050014615058899,,0.9479000568389893,0.8465338945388794,0.9233770336096103
swa,0.9287021160125732,,0.9229003190994263,0.8550297021865845,0.9230792361956376
xho,0.9115996956825256,,0.9352424144744873,0.8357422351837158,0.9200487927748606
wol,0.9138356447219849,,0.9284579753875732,0.8586423993110657,0.9187427942569439
bam,0.9485923647880554,,0.8823516964912415,0.8082242608070374,0.9113471164153173
bbj,0.881764829158783,,0.9389625191688538,0.8443500399589539,0.907824688232862
yor,0.8670655488967896,,0.9414991736412048,,0.9042823612689972
