,LOC,DATE,ORG,PER,Mean
kin,0.8921965956687927,0.934712290763855,0.9116042852401733,0.7189716100692749,0.907802240415053
luo,0.8925979733467102,0.9182360768318176,0.9066858887672424,0.73149573802948,0.9013115577883535
lug,0.9089287519454956,0.9027681350708008,0.9075506329536438,0.6671842932701111,0.9002020335816717
twi,0.8736948370933533,0.8834006190299988,0.9433201551437378,0.7416840195655823,0.8960228353351741
ibo,0.8298672437667847,0.9492648243904114,0.9192911982536316,0.7509886622428894,0.8956176491526814
zul,0.8376146554946899,0.9215468168258667,0.912140429019928,0.7417978048324585,0.8865732875737277
tsn,0.8362135291099548,0.930219292640686,0.8976267576217651,0.7385253310203552,0.8841368850175436
sna,0.7802140116691589,0.9470471739768982,0.913541853427887,0.7478410005569458,0.8768280256878246
nya,0.8062069416046143,0.9158656001091003,0.8991178870201111,0.7599565386772156,0.8707749843597412
hau,0.7697145342826843,0.9173728227615356,0.9239020943641663,0.7531849145889282,0.867287092394643
xho,0.7551989555358887,0.9575538039207458,0.8963671326637268,0.7424719929695129,0.8664018349214033
swa,0.8779012560844421,0.8632303476333618,0.8472239375114441,0.7017830610275269,0.8586033071790423
wol,0.7563716769218445,0.9020940065383911,0.8885645866394043,0.7488694190979004,0.8464090336452831
fon,0.7771068215370178,0.8359050750732422,0.8951743841171265,0.7287998795509338,0.8332760620426822
mos,0.8001258969306946,0.7825770974159241,0.8899233937263489,0.745711088180542,0.8221698945218866
bam,0.8301382064819336,0.8725653886795044,0.7682641744613647,0.7235192656517029,0.8210549710632918
ewe,0.8336753249168396,0.6953680515289307,0.8988185524940491,0.7470797300338745,0.8076715283579641
pcm,0.8606348633766174,0.6783807277679443,0.8341946005821228,0.7022498846054077,0.7887630462646484
yor,0.6842557787895203,0.8309006690979004,0.8587237596511841,0.6758267283439636,0.7882942681188707
bbj,0.6683599948883057,0.783722996711731,0.8584266304969788,0.7477361559867859,0.7695871800571293
