,PER,ORG,LOC,DATE
bam,0.9999984502792358,0.9999948143959045,0.9999967217445374,0.9999963045120239
bbj,0.9999966025352478,0.9999976754188538,0.9999933838844299,0.9999953508377075
ewe,0.9999949336051941,0.9999952912330627,0.9999948740005493,0.9999895691871643
fon,0.999997079372406,0.9999930262565613,0.9999982118606567,0.9999955296516418
hau,0.9999973177909851,0.9999935030937195,0.9999969005584717,0.9999809861183167
ibo,0.9999933242797852,0.9999963045120239,0.9999984502792358,0.999998152256012
kin,0.9999933838844299,0.999984860420227,0.9999973177909851,0.9999969601631165
lug,0.9999938607215881,0.9999972581863403,0.9999975562095642,0.999997615814209
luo,0.9999944567680359,0.999992847442627,0.9999974966049194,0.9999971389770508
mos,0.9999987483024597,0.9999973177909851,0.9999977350234985,0.9999949932098389
nya,0.9999964237213135,0.9999968409538269,0.999998927116394,0.9999943971633911
pcm,0.9999973177909851,0.9999901652336121,0.9999922513961792,0.9999711513519287
sna,0.9999963045120239,0.9999946355819702,0.9999984502792358,0.9999972581863403
swa,0.999993085861206,0.9999898672103882,0.9999948143959045,0.999980628490448
tsn,0.9999979734420776,0.9999944567680359,0.999997615814209,0.9999915957450867
twi,0.9999987483024597,0.9999958872795105,0.9999903440475464,0.9999794960021973
wol,0.9999952912330627,0.9999938607215881,0.9999931454658508,0.9999966025352478
xho,0.9999954104423523,0.9999979734420776,0.999998152256012,0.9999933838844299
yor,0.9999948143959045,0.9999949932098389,0.9999967813491821,0.9999961853027344
zul,0.9999966025352478,0.9999963641166687,0.9999969601631165,0.9999952912330627
