,PER,LOC,ORG,DATE,Mean
lug,0.9998756647109985,0.9992225766181946,0.9995113611221313,0.9985130429267883,0.9992806613445282
kin,0.9997848272323608,0.9983776807785034,0.999817967414856,0.9990823864936829,0.9992657154798508
swa,0.9994121193885803,0.9997454881668091,0.999345064163208,0.9979866147041321,0.9991223216056824
luo,0.9994258880615234,0.998028039932251,0.9990543723106384,0.9995236992835999,0.9990079998970032
twi,0.9996914267539978,0.9993957877159119,0.999643087387085,0.9972739815711975,0.999001070857048
tsn,0.9996271133422852,0.9986078143119812,0.9987490177154541,0.9990021586418152,0.9989965260028839
ibo,0.9996946454048157,0.9966306090354919,0.9995351433753967,0.9995430707931519,0.998850867152214
bam,0.99959796667099,0.9972993731498718,0.9995831251144409,0.9988663196563721,0.9988366961479187
nya,0.9998654127120972,0.9970372319221497,0.9996978044509888,0.9987359046936035,0.9988340884447098
wol,0.9995107054710388,0.9962298274040222,0.9994848370552063,0.9994509220123291,0.9986690729856491
fon,0.9995277523994446,0.9960534572601318,0.9996721744537354,0.9988595247268677,0.9985282272100449
zul,0.9990938305854797,0.9954321384429932,0.999717116355896,0.9994403719902039,0.9984208643436432
pcm,0.9997620582580566,0.9995160102844238,0.9990419149398804,0.9943939447402954,0.9981784820556641
sna,0.9997217655181885,0.9942532777786255,0.9993119835853577,0.9991207718849182,0.9981019496917725
hau,0.9996569752693176,0.9933602213859558,0.9994176030158997,0.9994614720344543,0.9979740679264069
yor,0.9992803931236267,0.9943187832832336,0.9995436668395996,0.9987106323242188,0.9979633688926697
mos,0.9993231296539307,0.9967442750930786,0.9992981553077698,0.9956399202346802,0.9977513700723648
bbj,0.9997676014900208,0.9971725940704346,0.9968045949935913,0.9968167543411255,0.997640386223793
xho,0.9992203116416931,0.9902293086051941,0.9995265007019043,0.9991713166236877,0.9970368593931198
ewe,0.9996945261955261,0.999666690826416,0.9993543028831482,0.9750347137451172,0.9934375584125519
