,LOC,DATE,PER,ORG,Mean
twi,0.9360806345939636,,0.8796116709709167,0.959341287612915,0.9450917576368039
ibo,0.9402037262916565,,0.8619396090507507,0.9531005024909973,0.9433939411089971
kin,0.9214220643043518,,0.8784430623054504,0.9554452300071716,0.9361263169692113
fon,0.9240754246711731,,0.8595556020736694,0.9526824355125427,0.9353472636296198
nya,0.9292760491371155,,0.8890529274940491,0.9450131058692932,0.9352948986566983
lug,0.9251410961151123,,0.8573004603385925,0.9503144025802612,0.9346343920781062
hau,0.9140558242797852,,0.8704224824905396,0.959261417388916,0.9341110770518963
mos,0.9273051023483276,,0.8608462810516357,0.9457672238349915,0.9336250137824279
sna,0.9236289858818054,,0.8702934384346008,0.9448083639144897,0.9317600119572419
ewe,0.9174966812133789,,0.865504801273346,0.945527195930481,0.9289732025219843
zul,0.9036390781402588,,0.8672956824302673,0.9532203078269958,0.9260783848854212
tsn,0.922042965888977,,0.8708076477050781,0.9318245053291321,0.9247750399204401
wol,0.9100633859634399,,0.8905658721923828,0.9368210434913635,0.9221777400145164
luo,0.9283862709999084,,0.8640817403793335,0.9162865877151489,0.9200958643968289
xho,0.8967795968055725,,0.8502861857414246,0.9421270489692688,0.9167930483818054
pcm,0.9307779669761658,,0.8744335174560547,0.905190646648407,0.9163092764524313
swa,0.9228755235671997,,0.8766376376152039,0.9110339283943176,0.9154040687359296
bam,0.9433006644248962,,0.8693995475769043,0.8827512264251709,0.9113480070462594
bbj,0.8601436018943787,,0.8699254393577576,0.933432936668396,0.8957550835150939
yor,0.8353767991065979,,,0.9292235374450684,0.8823001682758331
