,LOC,DATE,PER,ORG,Mean
twi,0.9256855845451355,,0.8545377254486084,0.9513384103775024,0.9352822177685224
zul,0.9205612540245056,,0.830730140209198,0.9437280297279358,0.9282440841197968
ibo,0.9265773892402649,,0.8315650820732117,0.9367409348487854,0.9278093897379361
hau,0.9084512591362,,0.834235429763794,0.9506953954696655,0.9259064850898889
mos,0.9253716468811035,,0.8398568034172058,0.9310859441757202,0.9248298727549039
fon,0.9163855910301208,,0.8255109190940857,0.9399166703224182,0.9242034302308009
kin,0.9108608365058899,,0.840512752532959,0.9432370662689209,0.9237206360468497
sna,0.9174670577049255,,0.8348517417907715,0.9367371797561646,0.9235540273097845
nya,0.9146189093589783,,0.8530274033546448,0.9319222569465637,0.9205689223913046
lug,0.9002688527107239,,0.8162127733230591,0.9420150518417358,0.9171062146241848
wol,0.9025790691375732,,0.85065758228302,0.9275409579277039,0.9125829969461148
xho,0.8884318470954895,,0.8194242119789124,0.9321600794792175,0.9068008959293365
tsn,0.9015087485313416,,0.8413844108581543,0.909188449382782,0.9028884378763345
ewe,0.8814222812652588,,0.8328068256378174,0.9290298819541931,0.9024407256108063
bam,0.9279921650886536,,0.8327581286430359,0.8744675517082214,0.898596330330922
luo,0.9209215044975281,,0.8368874788284302,0.8689959049224854,0.8927251960222538
pcm,0.9013787508010864,,0.8366076350212097,0.8823504447937012,0.8897393299983098
swa,0.8954630494117737,,0.8338083028793335,0.8810445070266724,0.8861597214753811
bbj,0.8394264578819275,,0.8325919508934021,0.9135932326316833,0.8748206954735976
yor,0.7904601693153381,,0.7775800228118896,0.921786904335022,0.8531026324400535
