,PER,LOC,ORG,DATE,Mean
lug,0.9998204708099365,0.9999282360076904,0.9999632835388184,0.9999109506607056,0.9999319275999381
kin,0.9997751712799072,0.9999366998672485,0.9999068379402161,0.9998952150344849,0.9999102167054719
zul,0.9997627139091492,0.9999080300331116,0.9999484419822693,0.9998670220375061,0.9999049859109268
nya,0.9998199343681335,0.9999164938926697,0.9999232888221741,0.9998745322227478,0.99990310816983
hau,0.9997612237930298,0.9999100565910339,0.9998915195465088,0.999885618686676,0.9998930941999348
xho,0.9997480511665344,0.9998266696929932,0.9999049305915833,0.9999107718467712,0.9998781879742941
tsn,0.9998086094856262,0.9998712539672852,0.9997764229774475,0.9999097585678101,0.9998516183273465
sna,0.9997609257698059,0.9998002648353577,0.9999282360076904,0.999823808670044,0.9998490081893073
ibo,0.9997442364692688,0.9998550415039062,0.9998252987861633,0.9998461604118347,0.9998402466960982
luo,0.9997830986976624,0.9998928308486938,0.9997941255569458,0.9998190999031067,0.9998343275263418
mos,0.9997643232345581,0.9998544454574585,0.9998197555541992,0.9997896552085876,0.9998201685014114
twi,0.9997206330299377,0.9998366236686707,0.9998124241828918,0.99980229139328,0.9998152213158951
wol,0.9997590184211731,0.9998431205749512,0.9997444748878479,0.999832272529602,0.999805689247605
bam,0.9997015595436096,0.9997732043266296,0.9997736811637878,0.9998211860656738,0.9997876356629765
swa,0.999768853187561,0.9997943043708801,0.9997332692146301,0.999793291091919,0.9997735280616611
ewe,0.9997113347053528,0.9998289942741394,0.9997377395629883,0.9997298121452332,0.9997644529623144
fon,0.9996800422668457,0.9997630715370178,0.9997134208679199,0.9995999932289124,0.9996919242385166
bbj,0.9996787905693054,0.9996735453605652,0.9996393322944641,0.9997034072875977,0.9996722262669233
pcm,0.9996526837348938,0.9997233152389526,0.999544620513916,0.9995300769805908,0.9996003835808998
yor,0.999639630317688,0.999528169631958,0.9997385144233704,0.9994906783103943,0.9995868431976418
