,DATE,PER,LOC,ORG,Mean
kin,0.9832141995429993,0.8884270787239075,0.9731406569480896,0.9854992628097534,0.9791662136087893
twi,0.9800931215286255,0.8934142589569092,0.9664392471313477,0.9890953898429871,0.9772019825895314
luo,0.9832620620727539,0.8962913155555725,0.9684126377105713,0.9776588082313538,0.9751822477563472
sna,0.987276017665863,0.8917712569236755,0.9559133648872375,0.9848534464836121,0.9746876146223914
zul,0.9820619821548462,0.8932545781135559,0.9515554904937744,0.9860806465148926,0.9719732083047782
nya,0.9734048247337341,0.891140878200531,0.9568243622779846,0.9848070740699768,0.970410440694003
ibo,0.9875341057777405,0.8952067494392395,0.9381087422370911,0.9850340485572815,0.9690442324623348
tsn,0.9826366901397705,0.8931154012680054,0.9509246945381165,0.9762093424797058,0.9687139981687851
xho,0.98506760597229,0.896855354309082,0.9399703145027161,0.9791092276573181,0.9669278888251838
ewe,0.9632883071899414,0.9050537943840027,0.9595924019813538,0.9796257615089417,0.9665187181137366
wol,0.981880247592926,0.8864375948905945,0.937911331653595,0.9741398096084595,0.963412202562247
lug,0.955565869808197,0.8915172815322876,0.972441554069519,0.959303081035614,0.9613199916098687
yor,0.9731357097625732,0.8853476643562317,0.9265726208686829,0.9842143654823303,0.960111346457574
bam,0.9707987904548645,0.8762120604515076,0.9441429972648621,0.9680503010749817,0.9596621613177102
mos,0.9500555396080017,0.8960626721382141,0.9445270299911499,0.9800008535385132,0.9572160208006231
fon,0.9616972804069519,0.8980575799942017,0.9306303262710571,0.9780253767967224,0.9558594971504111
bbj,0.9637780785560608,0.9019458293914795,0.9253782033920288,0.9787335395812988,0.9551126054265681
swa,0.9226687550544739,0.8853628039360046,0.9662706851959229,0.9662235975265503,0.9506760014323737
hau,0.9527828097343445,0.8943969011306763,0.9218515157699585,0.9732540845870972,0.948431581806323
pcm,0.9182397723197937,0.8870621919631958,0.9601563811302185,0.9647417664527893,0.9467575148021768
