,DATE,PER,LOC,ORG,Mean
kin,0.985614001750946,0.886124849319458,0.9828317165374756,0.9863767027854919,0.983384650210383
twi,0.9813298583030701,0.9041060209274292,0.975081205368042,0.990339994430542,0.9810197333025494
luo,0.9860770106315613,0.8984867930412292,0.9798616170883179,0.9789592623710632,0.9803232467706435
sna,0.98886638879776,0.898118257522583,0.9637750387191772,0.986996054649353,0.9785915874433643
tsn,0.9847564101219177,0.9035481214523315,0.9701514840126038,0.9764994978904724,0.9759769363040374
nya,0.9768351912498474,0.8993227481842041,0.9725539088249207,0.9821418523788452,0.9759509331910942
zul,0.9796504378318787,0.9004392623901367,0.967312216758728,0.9844513535499573,0.9759301485352003
ibo,0.9876219630241394,0.893115758895874,0.9522578120231628,0.9827606081962585,0.9729363319129143
ewe,0.9677091240882874,0.910589337348938,0.9662375450134277,0.9802248477935791,0.9704330069186493
wol,0.9822363257408142,0.8922666311264038,0.955876350402832,0.9747913479804993,0.9697286162789412
xho,0.9753947257995605,0.903304934501648,0.9585424661636353,0.9743418097496033,0.9683850520239101
lug,0.963124692440033,0.9007458686828613,0.9808607697486877,0.9625837206840515,0.9677837875884349
bam,0.9763404726982117,0.8846641778945923,0.9617143273353577,0.9628321528434753,0.965666283929129
yor,0.9715685844421387,0.8932571411132812,0.942356288433075,0.982811689376831,0.9644399294703025
mos,0.9497436285018921,0.902459979057312,0.9598685503005981,0.9823784232139587,0.9630277824839895
fon,0.9609768390655518,0.9018644094467163,0.9483689069747925,0.9808841943740845,0.9624407585524511
bbj,0.9655085802078247,0.8971396088600159,0.9359278678894043,0.9742297530174255,0.9575882225524722
swa,0.9263526201248169,0.905722975730896,0.9697291254997253,0.9660404920578003,0.9532798361277642
hau,0.9403277039527893,0.9055118560791016,0.9460874199867249,0.973232626914978,0.9524646718983888
pcm,0.9150504469871521,0.8998103737831116,0.9692838191986084,0.9662341475486755,0.9493960996312419
