,DATE,PER,LOC,ORG,Mean
kin,0.9836550354957581,0.8941874504089355,0.9740785956382751,0.9870749115943909,0.9802262271483113
twi,0.9777801632881165,0.8980352878570557,0.9658313393592834,0.9895033836364746,0.9764503215554505
sna,0.9882179498672485,0.8990747332572937,0.9577869176864624,0.9854007363319397,0.9759059025859582
luo,0.980732798576355,0.9039180278778076,0.968916654586792,0.9802108407020569,0.9754751834656623
zul,0.9839997291564941,0.8993127942085266,0.953667163848877,0.9875677227973938,0.9738850491879181
ibo,0.9883686900138855,0.9052770733833313,0.9480090737342834,0.9865004420280457,0.9732058744418026
nya,0.9751850962638855,0.8940036296844482,0.9577940702438354,0.985952615737915,0.9717335815191894
tsn,0.9841432571411133,0.898405134677887,0.9514597654342651,0.9793812036514282,0.9705077666310188
xho,0.9857802391052246,0.9004958271980286,0.9423846006393433,0.9833971858024597,0.9694179216707786
ewe,0.9648886322975159,0.9088821411132812,0.9594823718070984,0.9853866100311279,0.9689579911119356
wol,0.9832853078842163,0.8964045643806458,0.9432553052902222,0.978411853313446,0.9671850018301035
lug,0.9576560854911804,0.8929462432861328,0.972316563129425,0.9610435962677002,0.9625582888996195
yor,0.9750505685806274,0.8912447690963745,0.9303812384605408,0.9831226468086243,0.9617238198052555
bam,0.9697971343994141,0.8888563513755798,0.9468777179718018,0.9707909226417542,0.9613290288316922
bbj,0.9657086133956909,0.9086096286773682,0.9330095648765564,0.9811518788337708,0.9591480706307519
fon,0.9649379253387451,0.9025281667709351,0.9328736662864685,0.9796507358551025,0.9582623620358665
mos,0.9462047219276428,0.9020071029663086,0.9478141665458679,0.9806103706359863,0.9573246719330315
swa,0.9324226379394531,0.8940795660018921,0.9666984677314758,0.9703864455223083,0.9555194784650026
hau,0.9591111540794373,0.9009804725646973,0.9281808137893677,0.9726322293281555,0.9524840091470033
pcm,0.9304497241973877,0.8944844603538513,0.9595996737480164,0.9695568680763245,0.9522774016137511
