,DATE,PER,LOC,ORG,Mean
kin,0.9826415777206421,0.8711509704589844,0.975416362285614,0.9836384654045105,0.9788424055094481
twi,0.9768247604370117,0.8858229517936707,0.9690172672271729,0.9877400398254395,0.9764112759762862
luo,0.9839726090431213,0.885871946811676,0.9707017540931702,0.9758694171905518,0.9754152341777571
sna,0.9857513308525085,0.8781962394714355,0.9488402009010315,0.9846383929252625,0.9715824619991573
zul,0.9781637191772461,0.8798626065254211,0.9533290863037109,0.9822783470153809,0.9698177682446056
nya,0.972665548324585,0.8792428970336914,0.9579154849052429,0.983061671257019,0.9697658673046142
tsn,0.9817389845848083,0.8816474676132202,0.9545729160308838,0.9740687012672424,0.968733490921381
ibo,0.9850007891654968,0.8772405982017517,0.9331796169281006,0.983187198638916,0.965707071340616
ewe,0.9612692594528198,0.8944017887115479,0.9567918181419373,0.9751657247543335,0.963306459385579
xho,0.97718346118927,0.8840351700782776,0.9433701038360596,0.970368504524231,0.9623870596172303
lug,0.9543061852455139,0.8818495273590088,0.9734165668487549,0.9567593932151794,0.9602398040100658
wol,0.9792144298553467,0.8705770969390869,0.936015248298645,0.9672583937644958,0.959408061867311
bam,0.9705325961112976,0.863988995552063,0.9443039894104004,0.966119110584259,0.9588015642691785
yor,0.9700543880462646,0.8700485825538635,0.9217159748077393,0.9802223443984985,0.9559563776952388
mos,0.9499865770339966,0.883435845375061,0.9432469606399536,0.9771826863288879,0.9556499818178612
fon,0.960650622844696,0.8851640820503235,0.9280343651771545,0.9744876623153687,0.953300697596993
bbj,0.9596436023712158,0.8796769976615906,0.9139174222946167,0.9719456434249878,0.9474183608853598
hau,0.9393271207809448,0.8856218457221985,0.9301348924636841,0.9680303931236267,0.9448826295810109
swa,0.9121974110603333,0.8807544708251953,0.9625555276870728,0.9587838053703308,0.9435081885555597
pcm,0.9037996530532837,0.8774021863937378,0.9609764814376831,0.9597191214561462,0.9404890291647022
