,LOC,PER,ORG,DATE,Mean
twi,0.9932162165641785,0.9917569160461426,0.992365300655365,,0.9924461444218954
kin,0.9895311594009399,0.987059473991394,0.991786539554596,,0.9894590576489767
pcm,0.9918695688247681,0.9919230937957764,0.9826117753982544,,0.9888014793395996
luo,0.9904398322105408,0.9865024089813232,0.9880635738372803,,0.9883352716763815
swa,0.9945218563079834,0.9895146489143372,0.9793033003807068,,0.9877799352010092
lug,0.9935588836669922,0.990938127040863,0.9780153632164001,,0.9875041246414185
ewe,0.9818869829177856,0.9898249506950378,0.9900677800178528,,0.9872599045435587
tsn,0.9845274090766907,0.9902068972587585,0.9832183718681335,,0.985984226067861
hau,0.9812684655189514,0.9872716665267944,0.9831953644752502,,0.9839118321736654
zul,0.9802800416946411,0.9848544001579285,0.9865255355834961,,0.9838866591453552
nya,0.9687653183937073,0.992080807685852,0.9880071878433228,,0.9829511046409607
ibo,0.9716266989707947,0.9869294166564941,0.9885888695716858,,0.9823816617329916
mos,0.9712918400764465,0.9872699975967407,0.9846847653388977,,0.9810822010040283
fon,0.9706712365150452,0.9877421259880066,0.9841539263725281,,0.9808557629585266
sna,0.9695829153060913,0.989922046661377,0.9817200303077698,,0.9804083307584127
wol,0.965045154094696,0.9889001250267029,0.9834265112876892,,0.9791239301363627
yor,0.9644213318824768,0.9813077449798584,0.9882630109786987,,0.977997362613678
bam,0.983406662940979,0.9871746897697449,0.9609690308570862,,0.97718346118927
bbj,0.9534475207328796,0.9913493990898132,0.9822273254394531,,0.9756747484207153
xho,0.9638268351554871,0.9715390801429749,0.9801014065742493,,0.9718224406242371
