,ORG,PER,LOC,DATE,Mean
sna,0.969395637512207,0.8836942315101624,0.9726609587669373,0.9839890599250793,0.9729679203652716
twi,0.9820886850357056,0.8844616413116455,0.9648348093032837,0.972769558429718,0.9709253195044282
kin,0.9787154197692871,0.8648813366889954,0.9560534954071045,0.9847318530082703,0.9703543101038251
luo,0.9710938930511475,0.8800234794616699,0.9648684859275818,0.9822092056274414,0.9703160594036053
zul,0.9789743423461914,0.8751658797264099,0.968737781047821,0.9700559377670288,0.9700588738763487
ibo,0.975405216217041,0.8772405982017517,0.9559335708618164,0.984600841999054,0.969519115887679
tsn,0.9705080986022949,0.8816474676132202,0.9637662172317505,0.9804655313491821,0.9692440404520406
nya,0.970666229724884,0.8830007314682007,0.9586324095726013,0.9730216860771179,0.9652468778870322
ewe,0.9731489419937134,0.8893368244171143,0.9651017189025879,0.9564852118492126,0.962948967110027
xho,0.9672583937644958,0.875817596912384,0.9619519710540771,0.9665883779525757,0.962942906014331
fon,0.9765934348106384,0.8851819634437561,0.9564592838287354,0.957993745803833,0.9616431888047751
bam,0.9538998007774353,0.8629878163337708,0.962651252746582,0.9753177165985107,0.961333699814685
wol,0.9684198498725891,0.8748512864112854,0.9501518607139587,0.9717843532562256,0.9611507034921026
mos,0.9765284657478333,0.8831791877746582,0.9616211652755737,0.9443396329879761,0.9588128568290116
bbj,0.9727897644042969,0.8796769976615906,0.9433207511901855,0.9584352374076843,0.9561428288360695
lug,0.9572130441665649,0.8726930022239685,0.9476909637451172,0.9637609124183655,0.9540520650999886
yor,0.9669308662414551,0.8700485825538635,0.9316871166229248,0.9679474234580994,0.9533017184827235
hau,0.9639426469802856,0.8754151463508606,0.9368653297424316,0.9233151078224182,0.9396611351471442
pcm,0.9244049191474915,0.8778781294822693,0.9575058817863464,0.8859649896621704,0.9214630003099318
swa,0.9341427087783813,0.8807544708251953,0.9347472786903381,0.898430585861206,0.9213574451285523
