,PER,ORG,DATE,LOC,Mean
twi,0.9744900465011597,0.9862622618675232,0.9642179012298584,0.9696285128593445,0.9736496806144714
lug,0.9702823162078857,0.969971239566803,0.9700462818145752,0.9755428433418274,0.9714606702327728
kin,0.9680373668670654,0.9850149154663086,0.9608556628227234,0.9657000303268433,0.9699019938707352
ibo,0.9686887860298157,0.9811285138130188,0.9745046496391296,0.9521453976631165,0.9691168367862701
tsn,0.975569486618042,0.9698067903518677,0.966841459274292,0.9639750123023987,0.9690481871366501
luo,0.9648078680038452,0.976373016834259,0.9683756232261658,0.9637244343757629,0.9683202356100082
ewe,0.9657595753669739,0.9811967015266418,0.9538153409957886,0.9662650227546692,0.9667591601610184
nya,0.9758726954460144,0.9856484532356262,0.9605920910835266,0.9436614513397217,0.9664436727762222
sna,0.9697191119194031,0.9733721613883972,0.9604077935218811,0.9523096084594727,0.9639521688222885
zul,0.9652714133262634,0.9758715033531189,0.9579786658287048,0.9556047320365906,0.9636815786361694
wol,0.9648848176002502,0.9720051884651184,0.9679332375526428,0.9452136754989624,0.9625092297792435
fon,0.9688311219215393,0.9780308604240417,0.955967366695404,0.9337730407714844,0.9591505974531174
xho,0.9596050977706909,0.969612717628479,0.9600712656974792,0.9460000395774841,0.9588222801685333
mos,0.9701611399650574,0.9777653813362122,0.9439443349838257,0.9389709830284119,0.9577104598283768
bam,0.9588833451271057,0.9544455409049988,0.9608349800109863,0.9521591663360596,0.9565807580947876
yor,0.956648588180542,0.9767637252807617,0.960224449634552,0.9297195076942444,0.955839067697525
bbj,0.9688845276832581,0.9712318778038025,0.9544059634208679,0.9166183471679688,0.9527851790189743
swa,0.9698514342308044,0.9576851725578308,0.9102418422698975,0.9666406512260437,0.9511047750711441
pcm,0.9776574373245239,0.9522813558578491,0.9119942784309387,0.9616251587867737,0.9508895576000214
hau,0.9586559534072876,0.9713188409805298,0.9286637306213379,0.9290621876716614,0.9469251781702042
