,LOC,DATE,PER,ORG,Mean
twi,0.983899584838919,0.9857184831063893,0.9090091557764559,0.990095089924419,0.9671805784115459
nya,0.9867058504834506,0.9826855428406464,0.9059164805294156,0.9863741441102013,0.9654205044909284
sna,0.97946441269236,0.9917505288002305,0.9029144892994716,0.9845945701271596,0.9646810002298054
zul,0.9827744047822949,0.9857574522304531,0.8970457303662144,0.9857350112194576,0.962828149649605
luo,0.9879961812388459,0.9874241268458895,0.8922492474678685,0.9829962994471142,0.9626664637499296
kin,0.9834837703985901,0.9919687928470472,0.885202002574752,0.9862757686859777,0.9617325836265918
mos,0.9759728806275629,0.9854003070117436,0.9011927825635949,0.9823240907193863,0.961222515230572
wol,0.9763100896633401,0.9867121578393993,0.8952185324828592,0.984765886664628,0.9607516666625566
xho,0.9758007750211849,0.9850871492253728,0.900297881293044,0.9817778673194644,0.9607409182147665
lug,0.9836393224902794,0.9902005466907219,0.8982082523382198,0.970575089343236,0.9606558027156142
ewe,0.9750458382486527,0.9767541407269904,0.8982924833245557,0.983261737841832,0.9583385500355077
ibo,0.9757364076149553,0.9847173691435355,0.8891022970846664,0.9813284352985547,0.957721127285428
tsn,0.9680604554035344,0.9886880906656214,0.8914949235469878,0.9778199706861503,0.9565158600755734
swa,0.977695290195209,0.961797748955061,0.9053565891921578,0.9773624814550573,0.9555530274493713
yor,0.9642397085191082,0.9747512010988508,0.8974469288874769,0.9852125681131698,0.9554126016546514
bam,0.9789002819077476,0.9780699983564851,0.8885813278881157,0.9752724551357161,0.9552060158220161
hau,0.9764782479821796,0.9568717477553318,0.8989760822187615,0.9845370982966799,0.9542157940632381
fon,0.9689975820405824,0.9553720088271485,0.9030197260267959,0.9857773880892545,0.9532916762459454
bbj,0.9595529984672295,0.9668599382941149,0.9054068358388397,0.9811043883993348,0.9532310402498797
pcm,0.9744412136081377,0.938867176648534,0.9100015507999537,0.9621784814388213,0.9463721056238618
