layer,model,rank_type,language,cosine,config
1,xlmr,top5,lug,0.9215840165755884,use0_use1_con4_max500_bat32
1,xlmr,top5,twi,0.9196758560479014,use0_use1_con4_max500_bat32
1,xlmr,top5,nya,0.9047608209898709,use0_use1_con4_max500_bat32
1,xlmr,top5,kin,0.9040315430059958,use0_use1_con4_max500_bat32
1,xlmr,top5,luo,0.8973072280586848,use0_use1_con4_max500_bat32
1,xlmr,worst5,pcm,0.8255593504090288,use0_use1_con4_max500_bat32
1,xlmr,worst5,hau,0.8277701673797252,use0_use1_con4_max500_bat32
1,xlmr,worst5,bbj,0.834436797278191,use0_use1_con4_max500_bat32
1,xlmr,worst5,fon,0.8398665921078703,use0_use1_con4_max500_bat32
1,xlmr,worst5,bam,0.8407646286553491,use0_use1_con4_max500_bat32
2,xlmr,top5,lug,0.9702156450991618,use0_use1_con4_max500_bat32
2,xlmr,top5,twi,0.9698424055230805,use0_use1_con4_max500_bat32
2,xlmr,top5,kin,0.965740367600301,use0_use1_con4_max500_bat32
2,xlmr,top5,nya,0.9652693577804721,use0_use1_con4_max500_bat32
2,xlmr,top5,luo,0.9619743679823812,use0_use1_con4_max500_bat32
2,xlmr,worst5,pcm,0.9255385793534965,use0_use1_con4_max500_bat32
2,xlmr,worst5,hau,0.93548818549341,use0_use1_con4_max500_bat32
2,xlmr,worst5,yor,0.9378326880162895,use0_use1_con4_max500_bat32
2,xlmr,worst5,bbj,0.9379907829597226,use0_use1_con4_max500_bat32
2,xlmr,worst5,fon,0.9404957211659843,use0_use1_con4_max500_bat32
3,xlmr,top5,lug,0.9805511244540308,use0_use1_con4_max500_bat32
3,xlmr,top5,twi,0.9802899151762887,use0_use1_con4_max500_bat32
3,xlmr,top5,kin,0.9772220062898042,use0_use1_con4_max500_bat32
3,xlmr,top5,nya,0.9763674465107095,use0_use1_con4_max500_bat32
3,xlmr,top5,luo,0.975374619740176,use0_use1_con4_max500_bat32
3,xlmr,worst5,pcm,0.948272644575906,use0_use1_con4_max500_bat32
3,xlmr,worst5,hau,0.9564249271642093,use0_use1_con4_max500_bat32
3,xlmr,worst5,bbj,0.9591190805393917,use0_use1_con4_max500_bat32
