,DATE,PER,ORG,LOC,Mean
twi,0.9705261960211509,0.9780352848310293,0.9775528704214652,0.9762017533945602,0.9755790261670514
lug,0.9752692175922288,0.9908474609827064,0.9492937257345716,0.9829140854828183,0.9745811224480813
kin,0.9777761137730194,0.9702754520559661,0.979982028421594,0.9697286245571152,0.9744405547019237
nya,0.9628797351732461,0.9848006395581301,0.9726097222693122,0.9684936719805579,0.9721959422453116
luo,0.9659900579094086,0.9748723267027708,0.9730167425481172,0.9735132404466625,0.9718480919017398
sna,0.9746006563951931,0.98192553047909,0.975390874853613,0.9545006127836958,0.9716044186278979
zul,0.962265966559417,0.9708588453834345,0.9761549429757324,0.9593666131375315,0.9671615920140288
tsn,0.9684081041503136,0.9730166056233772,0.9681866720235893,0.9506133916483899,0.9650561933614176
xho,0.9705160446872925,0.9672916961902236,0.9673402495339242,0.9522806162826983,0.9643571516735346
mos,0.956638727954752,0.9797568341528574,0.9686123273285498,0.9413983073576613,0.9616015491984551
ibo,0.978359195437459,0.9760277672887377,0.9641249809424381,0.9263487442664241,0.9612151719837647
wol,0.9596206232392447,0.9794617367524301,0.9723827210929064,0.9321864824757388,0.9609128908900799
ewe,0.9527692752152158,0.9721535875702934,0.9613446460518542,0.953639782012659,0.9599768227125056
bam,0.9561080918734893,0.9744329868690372,0.9603246741610324,0.9473382815996849,0.959551008625811
fon,0.9390445202445402,0.977230129372582,0.9747205795034415,0.9309558870746728,0.9554877790488091
yor,0.955722732246189,0.963741329439184,0.9720313158990853,0.9237546102464359,0.9538124969577235
hau,0.9162872592341575,0.9729737882818023,0.9669861583705123,0.9477297938803195,0.9509942499416979
bbj,0.9406069812175699,0.9737026399539552,0.9715432237773255,0.9116913254672625,0.9493860426040284
swa,0.9010182051053962,0.9664225386913642,0.9434584023877386,0.9496206114601969,0.9401299394111741
pcm,0.8699986453077836,0.9831025573093171,0.9196398473263735,0.9522382163036711,0.9312448165617864
