,DATE,LOC,ORG,PER,Mean
luo,0.9845203035689715,0.9823986114153442,0.9902821087158872,0.8800897430057113,0.9593226916764785
ewe,0.9838437855205181,0.9750412836051752,0.989011063251876,0.8804072746806202,0.9570758517645475
twi,0.9871795562287821,0.9775332309688501,0.9924791313768264,0.866816511455984,0.9560021075076106
tsn,0.9909295282137944,0.9715100994975604,0.9896812410257061,0.8693557706184486,0.9553691598388774
sna,0.9932196078968712,0.9724297862870138,0.9906923929291626,0.8648668843857807,0.9553021678747071
nya,0.9840465572136202,0.9750646745650048,0.9915217833115479,0.865859553351744,0.9541231421104792
ibo,0.9934273251774334,0.9763915478710301,0.988440609527644,0.8578617922479994,0.9540303187060267
xho,0.9925059695334568,0.9677332379054833,0.9879236046900014,0.8642927365381723,0.9531138871667784
kin,0.9884181656270347,0.9839795602759623,0.9888128361518432,0.8496439505510112,0.9527136281514629
zul,0.9835510994104233,0.9719473926347281,0.9893302600076889,0.8582881269601798,0.950779219753255
lug,0.9824675149071024,0.98077512821494,0.979236723721686,0.860517495954788,0.9507492156996291
swa,0.965967678352282,0.9858136337310262,0.9850868949012317,0.8643970840024133,0.9503163227467383
yor,0.9860741603628423,0.9547690052373102,0.9881474229125707,0.8658089981905797,0.9486998966758258
pcm,0.9571812166369391,0.977714373237148,0.9843496178302089,0.8736999075692344,0.9482362788183827
wol,0.9866612863920216,0.9632578738476746,0.9837204817747289,0.8538405247213096,0.9468700416839336
mos,0.9839603894431393,0.9524460323347821,0.9872190411850308,0.863411542957307,0.9467592514800647
bbj,0.9784740104998032,0.952630199140574,0.9801989167253292,0.8679262605195124,0.9448073467213047
fon,0.9694794214138903,0.9476537179312653,0.9823580459594895,0.8747112048701725,0.9435505975437044
bam,0.9778114801697382,0.964664507779415,0.9773575537900182,0.8475415670671578,0.9418437772015823
hau,0.9673410455970348,0.9433993964271015,0.9852686853971911,0.8670425620987292,0.9407629223800142
