,PER,ORG,DATE,LOC,Mean
twi,0.9737993478775024,0.9442923665046692,,0.9613587260246277,0.9598168134689331
pcm,0.9707077741622925,,,0.9339188933372498,0.9523133337497711
kin,0.9577124118804932,0.9360650181770325,,0.9509910345077515,0.9482561548550924
fon,0.954048216342926,0.931759238243103,,0.9228561520576477,0.936221202214559
nya,0.9564493894577026,0.9229279160499573,,0.9229984283447266,0.9341252446174622
ewe,0.9505494832992554,0.9154478907585144,,,0.9329986870288849
tsn,,0.9301245808601379,,0.9282047152519226,0.9291646480560303
swa,0.9642742872238159,0.8516421914100647,,0.9626134634017944,0.926176647345225
sna,0.9350467920303345,0.9099223613739014,,0.9281899929046631,0.9243863821029663
wol,0.9593127965927124,0.9151731133460999,,0.8970122337341309,0.9238327145576477
zul,0.914795458316803,,,0.9221778512001038,0.9184866547584534
mos,0.9497748017311096,0.8858563899993896,,,0.9178155958652496
lug,0.9406371116638184,0.8814865946769714,,,0.9110618531703949
ibo,,0.9322495460510254,,0.8878430128097534,0.9100462794303894
hau,0.933548092842102,0.8627967834472656,,0.9241131544113159,0.9068193435668945
luo,0.923965573310852,0.8683186173439026,,,0.8961420953273773
xho,0.891207754611969,,,0.8936219215393066,0.8924148380756378
bam,,0.7938556671142578,,0.955639123916626,0.8747473955154419
bbj,,0.9003496766090393,,0.8243986964225769,0.8623741865158081
yor,,0.8697792291641235,,0.8073819875717163,0.8385806083679199
