,ORG,PER,DATE,LOC,Mean
twi,0.9813985824584961,0.971202552318573,0.9563814997673035,0.9590089917182922,0.9669979065656662
kin,0.9843823909759521,0.9653192162513733,0.9697045087814331,0.9427852034568787,0.9655478298664093
tsn,0.9734272956848145,0.9687336683273315,0.9728168845176697,0.9374488592147827,0.9631066769361496
lug,0.9525049924850464,0.9631586670875549,0.9759953022003174,0.9589842557907104,0.9626608043909073
luo,0.9735757112503052,0.9513716697692871,0.9626595973968506,0.9522953629493713,0.9599755853414536
zul,0.9783924221992493,0.9603439569473267,0.9651095867156982,0.9318355321884155,0.9589203745126724
nya,0.9826251268386841,0.9705244302749634,0.9597370624542236,0.9179449677467346,0.9577078968286514
ibo,0.9728742241859436,0.9713053703308105,0.9788150191307068,0.902311384677887,0.956326499581337
sna,0.9657971858978271,0.9567151069641113,0.9765669107437134,0.9252605438232422,0.9560849368572235
ewe,0.977233350276947,0.9529308080673218,0.9456729292869568,0.9390972852706909,0.9537335932254791
wol,0.9712371230125427,0.9717209339141846,0.9692221283912659,0.897834300994873,0.9525036215782166
fon,0.9707705974578857,0.9679967761039734,0.9364609718322754,0.9127793908119202,0.9470019340515137
xho,0.9679726362228394,0.956116795539856,0.9537204504013062,0.9095345735549927,0.9468361139297485
mos,0.9653109312057495,0.970169723033905,0.9288263916969299,0.9203929305076599,0.9461749941110611
bam,0.942844033241272,0.9551339149475098,0.9543550610542297,0.9233519434928894,0.9439212381839752
bbj,0.9713848829269409,0.9641364812850952,0.9433711767196655,0.8958058953285217,0.9436746090650558
yor,0.9506267309188843,0.9465387463569641,0.9485035538673401,0.8940678238868713,0.934934213757515
hau,0.9698947072029114,0.946674108505249,0.934701681137085,0.8852894306182861,0.9341399818658829
swa,0.9233382344245911,0.957797110080719,0.8903079628944397,0.9418303370475769,0.9283184111118317
pcm,0.9302875399589539,0.9648767709732056,0.8661911487579346,0.9327026605606079,0.9235145300626755
