,DATE,PER,ORG,LOC,Mean
lug,,0.5638590455055237,0.8600473403930664,,0.8381074666976929
tsn,,,0.837714433670044,0.8165491223335266,0.8271317780017853
nya,,0.6562528014183044,0.8206536173820496,0.8279018998146057,0.8178152602452499
kin,,0.6053295135498047,0.858301043510437,0.7881506681442261,0.8148452272781959
twi,,0.6169540882110596,0.8511092662811279,0.7874900698661804,0.8115171457712467
ibo,,,0.8010196089744568,0.7974531650543213,0.799236387014389
sna,,0.604356050491333,0.8069730997085571,0.7847568988800049,0.7884992704941676
hau,,0.5813770890235901,0.8204926252365112,0.7540426850318909,0.7793487872068698
ewe,,0.559730052947998,0.7797924876213074,,0.7634915665343955
swa,,0.614682674407959,0.7601603269577026,0.7771820425987244,0.762748549763973
mos,,0.5488064289093018,0.7684547305107117,,0.7521844859476443
bam,,,0.7235730886459351,0.7701357007026672,0.7468543946743011
fon,,0.5557376146316528,0.7558913826942444,0.7175473570823669,0.7297585331476651
xho,,0.5970196723937988,,0.7279621958732605,0.7182627496895967
wol,,0.6087723970413208,0.7815011739730835,0.662139356136322,0.7174722701311111
pcm,,0.6011859178543091,,0.7125232815742493,0.7042760694468463
zul,,0.656271755695343,,0.7067357897758484,0.7029977131772924
luo,,0.6144327521324158,0.7086634635925293,,0.7016834108917801
bbj,,,0.6952155232429504,0.6327887177467346,0.6640021204948425
yor,,,0.698672354221344,0.5887569785118103,0.6437146663665771
