,DATE,PER,ORG,LOC,Mean
lug,,0.8599192500114441,0.9689531326293945,,0.9608765487317685
nya,,0.8977639079093933,0.9623662233352661,0.9598428010940552,0.9586683351259965
tsn,,,0.960434079170227,0.9552142024040222,0.9578241407871246
twi,,0.8821048140525818,0.9707982540130615,0.9498775005340576,0.957328913303522
ibo,,,0.9613269567489624,0.9509851932525635,0.9561560750007629
kin,,0.882141649723053,0.9670107960700989,0.9452499151229858,0.9532846361398697
hau,,0.8742350935935974,0.9647245407104492,0.9448382258415222,0.9516834490574323
sna,,0.8822253942489624,0.9581782221794128,0.9430927038192749,0.9480043065089446
ewe,,0.873272716999054,0.9525021314620972,,0.9466332859463162
fon,,0.8705097436904907,0.9503172039985657,0.9421452283859253,0.9433188518652549
swa,,0.8882383704185486,0.9398449659347534,0.9415908455848694,0.9386994620928397
mos,,0.8598812818527222,0.9514768719673157,0.9302372336387634,0.9377426000741812
wol,,0.8899677991867065,0.947109043598175,0.9257200360298157,0.9346281267129458
luo,,0.8879790306091309,0.9365377426147461,,0.9329408009847006
zul,,0.8923514485359192,,0.930210292339325,0.9274059335390726
xho,,0.8685895800590515,,0.931763768196106,0.9270841987044723
bam,,,0.890140175819397,0.9502516984939575,0.9201959371566772
pcm,,0.8810673356056213,0.8942517042160034,0.9358005523681641,0.913720020881066
bbj,,0.8712728023529053,0.9363126158714294,0.8916613459587097,0.9123441278934479
yor,,,0.9407065510749817,0.8791307806968689,0.9099186658859253
