layer,model,rank_type,language,cosine
1,mbert,top5,kin,0.8927308640448876
1,mbert,top5,nya,0.8716396950428782
1,mbert,top5,luo,0.8673567947219399
1,mbert,top5,twi,0.8648917168573617
1,mbert,top5,sna,0.8529210760702495
1,mbert,worst5,bbj,0.679327036820206
1,mbert,worst5,yor,0.6893660422244103
1,mbert,worst5,mos,0.7365843606930152
1,mbert,worst5,fon,0.7542582500993816
1,mbert,worst5,ewe,0.7606428627874336
2,mbert,top5,kin,0.895790255926793
2,mbert,top5,luo,0.8832396222095863
2,mbert,top5,nya,0.8810357354045694
2,mbert,top5,twi,0.8804188982334012
2,mbert,top5,lug,0.8751271211243923
2,mbert,worst5,bbj,0.7154092231607125
2,mbert,worst5,yor,0.723507947002361
2,mbert,worst5,ewe,0.7669548844200333
2,mbert,worst5,fon,0.7808451348660039
2,mbert,worst5,mos,0.7828306119426404
3,mbert,top5,kin,0.9328822781837064
3,mbert,top5,luo,0.9241365576102063
3,mbert,top5,nya,0.9236918547574211
3,mbert,top5,twi,0.9212505844683428
3,mbert,top5,ibo,0.9148097077226327
3,mbert,worst5,bbj,0.8151166096232296
3,mbert,worst5,yor,0.8182510998513963
3,mbert,worst5,ewe,0.8403508258021735
3,mbert,worst5,mos,0.857793536061555
3,mbert,worst5,fon,0.8619185873106414
4,mbert,top5,kin,0.9478499067375084
4,mbert,top5,nya,0.9411439829402499
4,mbert,top5,twi,0.9405068918770435
4,mbert,top5,luo,0.9403925047201269
4,mbert,top5,ibo,0.9321973257594638
4,mbert,worst5,yor,0.8500438126084072
4,mbert,worst5,bbj,0.8535505244934481
4,mbert,worst5,ewe,0.866649903113546
4,mbert,worst5,mos,0.8809313805274714
4,mbert,worst5,pcm,0.8838697745909099
5,mbert,top5,kin,0.9620305716601851
5,mbert,top5,twi,0.9583251378894632
5,mbert,top5,luo,0.9565418078229319
5,mbert,top5,nya,0.9563555955107695
5,mbert,top5,ibo,0.9481578683541492
5,mbert,worst5,yor,0.8862213496289222
5,mbert,worst5,bbj,0.8922712027637008
5,mbert,worst5,ewe,0.8961209093823153
5,mbert,worst5,pcm,0.9050782147575828
5,mbert,worst5,mos,0.9082076187227287
6,mbert,top5,kin,0.9688758779974544
6,mbert,top5,twi,0.9684713451690923
6,mbert,top5,luo,0.9677160210858763
6,mbert,top5,ibo,0.96046867635515
6,mbert,top5,lug,0.95820062690311
6,mbert,worst5,yor,0.9027687377399869
6,mbert,worst5,bbj,0.9139383474206613
6,mbert,worst5,pcm,0.9145926911067339
6,mbert,worst5,ewe,0.9167769983703015
6,mbert,worst5,mos,0.9256737598406723
7,mbert,top5,kin,0.9558899729859596
7,mbert,top5,twi,0.9515547682257259
7,mbert,top5,zul,0.9480448821011711
7,mbert,top5,luo,0.9473142561569713
7,mbert,top5,ibo,0.9433978721986409
7,mbert,worst5,pcm,0.8742909069154777
7,mbert,worst5,yor,0.8813219311969732
7,mbert,worst5,ewe,0.8916409728573818
7,mbert,worst5,bbj,0.8934245709500281
7,mbert,worst5,mos,0.9108658608268289
8,mbert,top5,kin,0.9190524695745481
8,mbert,top5,luo,0.9161794933618284
8,mbert,top5,ibo,0.9114777683432586
8,mbert,top5,twi,0.9069632981337753
8,mbert,top5,hau,0.9020970206634671
8,mbert,worst5,yor,0.8489615562694525
8,mbert,worst5,pcm,0.8519131147783566
8,mbert,worst5,bbj,0.8527277984650307
8,mbert,worst5,ewe,0.86587677204531
8,mbert,worst5,mos,0.8726375352323444
9,mbert,top5,kin,0.9581790039840253
9,mbert,top5,twi,0.9577623559433279
9,mbert,top5,luo,0.9571825890865141
9,mbert,top5,zul,0.9520303954198522
9,mbert,top5,ibo,0.9497894129706818
9,mbert,worst5,yor,0.9153426063870921
9,mbert,worst5,bbj,0.9197936295305641
9,mbert,worst5,xho,0.9290857911109924
9,mbert,worst5,bam,0.9305939709098594
9,mbert,worst5,pcm,0.9311770131287066
10,mbert,top5,kin,0.9662371272022284
10,mbert,top5,twi,0.9606920758497368
10,mbert,top5,ibo,0.9598562121391296
10,mbert,top5,zul,0.9598090596569394
10,mbert,top5,luo,0.958269165557565
10,mbert,worst5,yor,0.9078291203211812
10,mbert,worst5,bbj,0.9362997331665558
10,mbert,worst5,xho,0.9405238483715983
10,mbert,worst5,bam,0.9433427157911282
10,mbert,worst5,wol,0.9436216157616921
11,mbert,top5,kin,0.9678455041450205
11,mbert,top5,twi,0.9644611524146738
11,mbert,top5,luo,0.9625616889555477
11,mbert,top5,ibo,0.9621243349556784
11,mbert,top5,fon,0.9610160334596356
11,mbert,worst5,yor,0.915629880520904
11,mbert,worst5,bbj,0.9341966185754943
11,mbert,worst5,xho,0.9438699501232036
11,mbert,worst5,wol,0.9474303161056297
11,mbert,worst5,bam,0.9485457886769934
12,mbert,top5,lug,0.8498750057035279
12,mbert,top5,kin,0.8471406079033046
12,mbert,top5,twi,0.8404294235035054
12,mbert,top5,ewe,0.8270260170825476
12,mbert,top5,fon,0.8262911010714411
12,mbert,worst5,yor,0.6811429262161255
12,mbert,worst5,bbj,0.7444953467082052
12,mbert,worst5,xho,0.7471593062854508
12,mbert,worst5,wol,0.764601554685426
12,mbert,worst5,nya,0.7901783342500335
