,LOC,ORG,PER,DATE,Mean
twi,0.959731511695838,0.963823731105844,0.968260459523638,0.9467040043564832,0.9596299266704508
ibo,0.9115579123560718,0.9703525460662765,0.9803664891759195,0.9723637377761968,0.9586601713436161
luo,0.9461628124010122,0.9717020721886402,0.9592702438550145,0.9550110166302359,0.9580365362687258
sna,0.9288619352586508,0.9562388515485863,0.9612981660581853,0.9770351254855816,0.9558585195877509
lug,0.9560148668824645,0.967895964533554,0.9293093140106881,0.9678781040078692,0.9552745623586439
hau,0.8982787928418933,0.967568350569447,0.9772193212392343,0.9664944024698524,0.9523902167801067
tsn,0.9118962013705285,0.9697662414980026,0.9557289648066706,0.9713099835704744,0.952175347811419
nya,0.9080151944400099,0.9571345040346858,0.9801426320471871,0.9521199825236681,0.9493530782613877
swa,0.9386301615699149,0.9433022299200292,0.9683777061771546,0.9424223834196628,0.9481831202716904
kin,0.9117641807784672,0.9580073175314394,0.9687930921886471,0.9528928883693857,0.9478643697169848
bam,0.9307888216121107,0.9172137311326938,0.9688296224647003,0.9632252111131048,0.9450143465806524
zul,0.9409596998162152,0.9648008812348937,0.9222001118594487,0.9514010628089263,0.9448404389298709
wol,0.898319606131911,0.946854409769186,0.9734280756766704,0.9373338118328236,0.9389839758526477
xho,0.9012300918091102,0.9383741422330932,0.944867073100329,0.9702701183064184,0.9386853563622377
mos,0.8870404273512139,0.9596086211688498,0.9653230556232546,0.9322566369062244,0.9360571852623857
fon,0.917622307468327,0.9545410364303845,0.9709855003458029,0.9004478726962727,0.9358991792351967
ewe,0.916121907567838,0.9625772450343043,0.9655402599203409,0.852612573669598,0.9242129965480201
pcm,0.9394629034653058,0.9153414821806375,0.9703881482031372,0.8467924969148944,0.9179962576909937
yor,0.824322847686204,0.9495351787856705,0.9336470303072016,0.9242351499853652,0.9079350516911104
bbj,0.8183275727488455,0.9406234682534783,0.9470283262395592,0.8456616025335667,0.8879102424438625
