Language,Cosine_Similarity
lug,0.9671453
kin,0.9626549
xho,0.96178246
zul,0.96043724
nya,0.9295782
sna,0.92471313
luo,0.9085258
tsn,0.90282166
hau,0.8841168
wol,0.8733569
ibo,0.8578566
ewe,0.84773684
twi,0.8458816
bam,0.84249175
mos,0.81967473
swa,0.7747565
pcm,0.74748445
fon,0.71983814
yor,0.7142272
bbj,0.6867858
