layer,model,rank_type,language,pearson
2,mbert,top5,lug,0.9021799967269826
2,mbert,top5,kin,0.8994064443527321
2,mbert,top5,luo,0.8928332011555301
2,mbert,top5,twi,0.8924427193098207
2,mbert,top5,ibo,0.8772468551459831
2,mbert,worst5,bbj,0.6989562130008545
2,mbert,worst5,yor,0.7233615664353039
2,mbert,worst5,fon,0.7771772899194289
2,mbert,worst5,bam,0.8034041580583346
2,mbert,worst5,pcm,0.8120540679275109
3,mbert,top5,kin,0.943509492363728
3,mbert,top5,lug,0.9415525513098585
3,mbert,top5,luo,0.936118862088817
3,mbert,top5,twi,0.9359364929901441
3,mbert,top5,nya,0.929747455378003
3,mbert,worst5,bbj,0.8142020465214423
3,mbert,worst5,yor,0.8328416850703648
3,mbert,worst5,fon,0.8603309333468974
3,mbert,worst5,pcm,0.8820538070414113
3,mbert,worst5,bam,0.8837066424188336
10,mbert,top5,kin,0.983034676213633
10,mbert,top5,lug,0.9816624654820351
10,mbert,top5,nya,0.9791417567870905
10,mbert,top5,twi,0.9784629201229782
10,mbert,top5,sna,0.9783823668777277
10,mbert,worst5,bbj,0.9364163877466101
10,mbert,worst5,yor,0.9448479890700637
10,mbert,worst5,fon,0.9470221434427984
10,mbert,worst5,pcm,0.954896222441834
10,mbert,worst5,ewe,0.9566215721537428
12,mbert,top5,lug,0.9254487146578833
12,mbert,top5,kin,0.915408855801128
12,mbert,top5,nya,0.9051068840149811
12,mbert,top5,sna,0.8931951879734494
12,mbert,top5,twi,0.8880477988359813
12,mbert,worst5,bbj,0.7284723738693176
12,mbert,worst5,yor,0.7292406271285857
12,mbert,worst5,fon,0.7712345455385192
12,mbert,worst5,pcm,0.7903090485635547
12,mbert,worst5,mos,0.8094452941974475
