Language,Cosine_Similarity
lug,0.99953365
pcm,0.99908996
swa,0.9990601
tsn,0.999039
twi,0.99898565
kin,0.9989386
bam,0.99888533
wol,0.9984781
ewe,0.9984682
nya,0.99845964
luo,0.99829924
hau,0.998237
zul,0.9981041
ibo,0.998067
xho,0.9977256
mos,0.99757344
bbj,0.99750775
sna,0.9971486
fon,0.9965669
yor,0.9959577
