,DATE,LOC,PER,ORG
bam,0.9625462293624878,0.9736060500144958,0.9795590043067932,0.9758187532424927
bbj,0.9615942239761353,0.9345760941505432,0.9796382784843445,0.970917284488678
ewe,0.9516894221305847,0.965774655342102,0.9843105673789978,0.9817113876342773
fon,0.9358518123626709,0.963878870010376,0.97177654504776,0.9765105843544006
hau,0.9753135442733765,0.9739593863487244,0.9837321639060974,0.9822299480438232
ibo,0.9839024543762207,0.9736752510070801,0.9914660453796387,0.9727506041526794
kin,0.9731598496437073,0.9895586967468262,0.9908803701400757,0.9867488145828247
lug,0.9644892811775208,0.9794327020645142,0.9957837462425232,0.9909786581993103
luo,0.9757272601127625,0.9826709032058716,0.9891615509986877,0.9724422693252563
mos,0.9572925567626953,0.9810709357261658,0.9900914430618286,0.9854766726493835
nya,0.9700501561164856,0.9788505434989929,0.9927927851676941,0.9895824193954468
pcm,0.9257007241249084,0.9637865424156189,0.983507513999939,0.9621468186378479
sna,0.9663867950439453,0.9873200058937073,0.9913404583930969,0.9896788597106934
swa,0.9580450057983398,0.9680705666542053,0.9896978735923767,0.9698410630226135
tsn,0.9769076108932495,0.9573426246643066,0.9785119891166687,0.9655365347862244
twi,0.9639447331428528,0.9853156805038452,0.9894317984580994,0.9866835474967957
wol,0.9629070162773132,0.9670528769493103,0.9839835166931152,0.9812002182006836
xho,0.9828248620033264,0.9826116561889648,0.9747373461723328,0.9871854782104492
yor,0.9584677219390869,0.9384291768074036,0.967919647693634,0.9759340882301331
zul,0.9742397665977478,0.964337170124054,0.9858924746513367,0.9911261796951294
