Language,Cosine_Similarity
lug,0.96234643
kin,0.94153833
twi,0.93994766
swa,0.9352851
ewe,0.92704046
luo,0.92451894
bam,0.9173275
ibo,0.9124114
pcm,0.9107616
nya,0.90966153
tsn,0.90560365
mos,0.87065744
hau,0.8689959
zul,0.86357737
sna,0.8568922
wol,0.8493967
xho,0.8475883
fon,0.8324494
bbj,0.81240845
yor,0.7525944
