,LOC,DATE,PER,ORG,Mean
ibo,0.9999984169140724,0.999995018207472,0.9999985978344398,0.9999945284528342,0.9999966403522047
twi,0.9999984407267867,0.9999879187369248,0.9999990342485295,0.9999986043432102,0.9999959995138629
xho,0.9999908606414023,0.9999975868479457,0.9999956756766021,0.99999666599951,0.999995197291365
nya,0.99999848389394,0.9999856544932365,0.999998359596712,0.9999976203041523,0.9999950295720101
sna,0.9999976876288139,0.9999899281427294,0.999993412716224,0.9999963623811605,0.999994347717232
lug,0.9999967448765358,0.9999916119946881,0.9999987705636916,0.999989776282825,0.9999942259294351
ewe,0.9999954747174414,0.99998921230307,0.9999932082147638,0.9999981006699113,0.9999939989762967
kin,0.9999972636103761,0.999981799330721,0.9999993602629526,0.9999965986810312,0.9999937554712702
bam,0.9999927842809107,0.9999925275140806,0.9999955103238903,0.9999917473521223,0.999993142367751
yor,0.9999890941483939,0.9999918572139772,0.9999942485007859,0.9999972316138125,0.9999931078692423
hau,0.999995200152928,0.9999758036818323,0.9999984088839372,0.9999970871851372,0.9999916249759587
zul,0.9999932577760811,0.9999799638199057,0.9999948050310924,0.9999967830356299,0.9999912024156773
luo,0.9999929622493297,0.9999827901327533,0.9999970963810554,0.9999916955247335,0.999991136071968
mos,0.9999982699049887,0.9999676938036215,0.9999975752287451,0.9999967771214441,0.9999900790146998
fon,0.9999951149076387,0.9999722789325186,0.9999950802832032,0.9999952954584036,0.999989442395441
tsn,0.9999908256818584,0.999971743280012,0.999996874123325,0.9999907175254423,0.9999875401526594
wol,0.9999976028661588,0.9999565722688933,0.9999982076364298,0.9999969514585065,0.999987333557497
swa,0.9999950989393217,0.9999740577667093,0.9999921665315897,0.9999878944910038,0.9999873044321561
bbj,0.99999378941084,0.9999661231420982,0.9999924093371592,0.9999944528647863,0.9999866936887208
pcm,0.9999787422689017,0.999934464109712,0.9999835732782634,0.9999628472691933,0.9999649067315175
