Language,Cosine_Similarity
lug,0.96691585
kin,0.96317995
xho,0.96215475
zul,0.96077913
nya,0.9293184
sna,0.9249176
luo,0.9085463
tsn,0.90364146
hau,0.8832941
wol,0.8724559
ibo,0.8569598
ewe,0.8484233
twi,0.8455149
bam,0.84231573
mos,0.8192273
swa,0.7753484
pcm,0.74630773
fon,0.72049594
yor,0.71532524
bbj,0.687912
