,LOC,DATE,PER,ORG
bam,0.9683424234390259,,0.8650844097137451,0.9644096493721008
bbj,0.9525555968284607,,0.8836718797683716,0.9789845943450928
ewe,0.9700778722763062,,0.892112135887146,0.9759511947631836
fon,0.9620766639709473,,0.8837953209877014,0.9796881079673767
hau,0.9410632848739624,,0.8845653533935547,0.9684097766876221
ibo,0.9619384407997131,,0.8817660212516785,0.9772891402244568
kin,0.9588356018066406,,0.8698462843894958,0.9591452479362488
lug,0.9555104374885559,,0.8799912333488464,0.9539344906806946
luo,0.9683336019515991,,0.8886404037475586,0.9589374661445618
mos,0.9704217314720154,,0.8887536525726318,0.9774358868598938
nya,0.9679112434387207,,0.8892754316329956,0.9715067148208618
pcm,0.9644989967346191,,0.885701596736908,0.924787700176239
sna,0.973926842212677,,0.8877833485603333,0.967012882232666
swa,0.9375507235527039,,0.8834058046340942,0.9375787377357483
tsn,0.9617297649383545,,0.8896030187606812,0.9704458117485046
twi,0.967259407043457,,0.8858112096786499,0.9842902421951294
wol,0.960589587688446,,0.8815603852272034,0.9669688940048218
xho,0.9630383849143982,,0.883034884929657,0.9673833250999451
yor,0.9449488520622253,,0.8725327253341675,0.9703993797302246
zul,0.9689786434173584,,0.8832933306694031,0.9792736172676086
