,LOC,DATE,PER,ORG
bam,0.9752224087715149,,,0.9772251844406128
bbj,0.9549464583396912,,,0.9800257086753845
ewe,,,0.9167748689651489,0.9753073453903198
fon,0.9735481142997742,,0.9082108736038208,0.9833502769470215
hau,0.9492998123168945,,0.9063754677772522,0.9774371981620789
ibo,0.9682152271270752,,,0.9756178259849548
kin,0.9686485528945923,,0.88529372215271,0.96977698802948
lug,,,0.9045952558517456,0.9661616086959839
luo,,,0.9146818518638611,0.9644318222999573
mos,,,0.9117493033409119,0.982451856136322
nya,0.9758455753326416,,,0.9759982824325562
pcm,0.9658278822898865,,0.8943178653717041,
sna,0.9768375754356384,,0.9099932909011841,
swa,0.9549469947814941,,0.9066885709762573,0.9212527275085449
tsn,0.9702461957931519,,,0.9740450382232666
twi,0.974226713180542,,0.9186703562736511,0.9879180788993835
wol,0.9675043225288391,,0.9117625951766968,0.9723821878433228
xho,0.9677565693855286,,0.9006478190422058,
yor,0.9546113014221191,,,0.978911280632019
zul,0.9719676375389099,,,
