,DATE,LOC,PER,ORG
bam,0.9999827742576599,0.9999942183494568,0.9999952912330627,0.9999876618385315
bbj,0.9999879598617554,0.9999873638153076,0.9999940395355225,0.9999936819076538
ewe,0.9999739527702332,0.999993622303009,0.9999932646751404,0.9999871850013733
fon,0.999984085559845,0.9999926686286926,0.9999939799308777,0.9999875426292419
hau,0.9999852180480957,0.9999927878379822,0.999994695186615,0.9999901652336121
ibo,0.9999936819076538,0.999993622303009,0.9999960660934448,0.9999808669090271
kin,0.9999946355819702,0.9999925494194031,0.9999961256980896,0.9999912977218628
lug,0.9999948740005493,0.9999881982803345,0.9999978542327881,0.9999918341636658
luo,0.9999932050704956,0.9999902248382568,0.9999926090240479,0.9999793171882629
mos,0.9999863505363464,0.9999951720237732,0.9999975562095642,0.9999882578849792
nya,0.9999777674674988,0.9999962449073792,0.9999968409538269,0.9999842643737793
pcm,0.9999279379844666,0.9999892115592957,0.9999926686286926,0.9999645352363586
sna,0.9999909996986389,0.9999933838844299,0.999997615814209,0.9999961853027344
swa,0.999958872795105,0.9999945759773254,0.9999932646751404,0.9999669194221497
tsn,0.9999920129776001,0.9999922513961792,0.9999951720237732,0.9999761581420898
twi,0.9999902844429016,0.9999927878379822,0.9999968409538269,0.9999885559082031
wol,0.9999923706054688,0.9999967813491821,0.9999964833259583,0.9999818205833435
xho,0.9999819397926331,0.9999960660934448,0.9999954104423523,0.9999914765357971
yor,0.9999895691871643,0.9999907612800598,0.9999947547912598,0.9999924898147583
zul,0.9999887347221375,0.999995768070221,0.9999971985816956,0.9999939203262329
