,LOC,PER,ORG,DATE,Mean
kin,0.9985639273180464,0.9989298879918076,0.9988689049641959,0.9987559295690567,0.9987796624607765
nya,0.9981403871051655,0.9993410814488222,0.9986902753799801,0.9980967179493027,0.9985671154708176
sna,0.9981085831516454,0.9987045374916518,0.9986861110133866,0.998610374541451,0.9985274015495337
luo,0.9989695027706785,0.9985896032592115,0.9985602049453833,0.9978428142869318,0.9984905313155512
twi,0.9985693806258891,0.999078351789593,0.9983708102262376,0.9970509917272481,0.998267383592242
wol,0.9972197587520772,0.9988858193264135,0.9986822442642199,0.9981726285013283,0.9982401127110098
lug,0.9989736714833551,0.9988144797485844,0.9962858445527885,0.9986702353993803,0.998186057796027
ibo,0.9972833196915551,0.9988551466326232,0.9978271040096676,0.9983510636830022,0.9980791585042121
zul,0.9982000001337873,0.9983711612378765,0.9981506283481658,0.997326252876845,0.9980120106491687
xho,0.9978095468426847,0.9980157607221536,0.9982952369861195,0.9978648278984517,0.9979963431123524
tsn,0.9969982187521444,0.9984541741287344,0.9980763411381643,0.9984169672224592,0.9979864253103756
bam,0.9979043310869733,0.9988595595678059,0.9972789258342276,0.9977681094897649,0.997952731494693
mos,0.99754256444418,0.998534647100613,0.9979974754337118,0.9974999507493385,0.9978936594319607
yor,0.9964274637186873,0.9981599068425054,0.9977888543795382,0.9966867801972172,0.9972657512844871
swa,0.9970019391697661,0.9987581962242624,0.9973349281976043,0.9958760883284556,0.9972427879800221
hau,0.9970637439856499,0.9989818773406036,0.998022245327549,0.9943051662300685,0.9970932582209678
ewe,0.9951514429458027,0.9984492069725516,0.9976155499190317,0.996881221136368,0.9970243552434385
fon,0.9965420579721791,0.9985630755784398,0.9977038969333336,0.9930965950539127,0.9964764063844663
pcm,0.997447959348443,0.9989004280878818,0.9946053358562196,0.9945939164671875,0.996386909939933
bbj,0.9947386117843758,0.9978589420204732,0.9972052270439439,0.9953237013619339,0.9962816205526817
