layer,model,rank_type,language,cosine,config
1,xlmr,top5,twi,0.9618515800328873,use0_use0_con4_max250_bat64
1,xlmr,top5,nya,0.9605712726418422,use0_use0_con4_max250_bat64
1,xlmr,top5,lug,0.9601399837801505,use0_use0_con4_max250_bat64
1,xlmr,top5,kin,0.9562640771740661,use0_use0_con4_max250_bat64
1,xlmr,top5,sna,0.9542329415151851,use0_use0_con4_max250_bat64
1,xlmr,worst5,yor,0.9181946892659795,use0_use0_con4_max250_bat64
1,xlmr,worst5,pcm,0.9274201056778838,use0_use0_con4_max250_bat64
1,xlmr,worst5,hau,0.9295568364731019,use0_use0_con4_max250_bat64
1,xlmr,worst5,fon,0.9297864025633343,use0_use0_con4_max250_bat64
1,xlmr,worst5,swa,0.9306575334909164,use0_use0_con4_max250_bat64
2,xlmr,top5,twi,0.9833889313865969,use0_use0_con4_max250_bat64
2,xlmr,top5,kin,0.9820955250507348,use0_use0_con4_max250_bat64
2,xlmr,top5,lug,0.9806990508049733,use0_use0_con4_max250_bat64
2,xlmr,top5,nya,0.9803800508824305,use0_use0_con4_max250_bat64
2,xlmr,top5,tsn,0.9798316054534978,use0_use0_con4_max250_bat64
2,xlmr,worst5,yor,0.9646845956388528,use0_use0_con4_max250_bat64
2,xlmr,worst5,pcm,0.9663863576936234,use0_use0_con4_max250_bat64
2,xlmr,worst5,swa,0.967473656713733,use0_use0_con4_max250_bat64
2,xlmr,worst5,hau,0.9701342648226129,use0_use0_con4_max250_bat64
2,xlmr,worst5,bbj,0.97116350278047,use0_use0_con4_max250_bat64
3,xlmr,top5,twi,0.9869623140952912,use0_use0_con4_max250_bat64
3,xlmr,top5,lug,0.9853780071219246,use0_use0_con4_max250_bat64
3,xlmr,top5,kin,0.9851802246094851,use0_use0_con4_max250_bat64
3,xlmr,top5,tsn,0.9848137874831129,use0_use0_con4_max250_bat64
3,xlmr,top5,ewe,0.9840764142109077,use0_use0_con4_max250_bat64
3,xlmr,worst5,pcm,0.97476341902076,use0_use0_con4_max250_bat64
3,xlmr,worst5,yor,0.9749749938833013,use0_use0_con4_max250_bat64
3,xlmr,worst5,bbj,0.9764636749050842,use0_use0_con4_max250_bat64
3,xlmr,worst5,swa,0.9768427514332053,use0_use0_con4_max250_bat64
3,xlmr,worst5,hau,0.9781553918235563,use0_use0_con4_max250_bat64
4,xlmr,top5,twi,0.9837356846764229,use0_use0_con4_max250_bat64
4,xlmr,top5,kin,0.9827922937065027,use0_use0_con4_max250_bat64
4,xlmr,top5,tsn,0.982423227703349,use0_use0_con4_max250_bat64
4,xlmr,top5,ewe,0.9823033469645406,use0_use0_con4_max250_bat64
4,xlmr,top5,luo,0.9819219594171826,use0_use0_con4_max250_bat64
4,xlmr,worst5,pcm,0.9714099936880407,use0_use0_con4_max250_bat64
4,xlmr,worst5,bbj,0.9721188850096283,use0_use0_con4_max250_bat64
4,xlmr,worst5,swa,0.9724231952580985,use0_use0_con4_max250_bat64
4,xlmr,worst5,yor,0.9725927608956977,use0_use0_con4_max250_bat64
4,xlmr,worst5,hau,0.9751881007126117,use0_use0_con4_max250_bat64
5,xlmr,top5,twi,0.9829237859823414,use0_use0_con4_max250_bat64
5,xlmr,top5,tsn,0.9826924390362052,use0_use0_con4_max250_bat64
5,xlmr,top5,ewe,0.9826096566158311,use0_use0_con4_max250_bat64
5,xlmr,top5,kin,0.9821138586879345,use0_use0_con4_max250_bat64
5,xlmr,top5,sna,0.9813438183243633,use0_use0_con4_max250_bat64
5,xlmr,worst5,hau,0.9654588068457647,use0_use0_con4_max250_bat64
5,xlmr,worst5,pcm,0.9713635313089541,use0_use0_con4_max250_bat64
5,xlmr,worst5,bbj,0.9728785533501644,use0_use0_con4_max250_bat64
5,xlmr,worst5,swa,0.9747497571810553,use0_use0_con4_max250_bat64
5,xlmr,worst5,yor,0.9748177423926615,use0_use0_con4_max250_bat64
6,xlmr,top5,twi,0.9806209593164694,use0_use0_con4_max250_bat64
6,xlmr,top5,ewe,0.9804953482845015,use0_use0_con4_max250_bat64
6,xlmr,top5,tsn,0.9801084564586411,use0_use0_con4_max250_bat64
6,xlmr,top5,kin,0.9786407451545327,use0_use0_con4_max250_bat64
6,xlmr,top5,xho,0.978103368708823,use0_use0_con4_max250_bat64
6,xlmr,worst5,yor,0.9638126709498831,use0_use0_con4_max250_bat64
6,xlmr,worst5,bbj,0.9644229783112985,use0_use0_con4_max250_bat64
6,xlmr,worst5,luo,0.9645912963126074,use0_use0_con4_max250_bat64
6,xlmr,worst5,ibo,0.9655825519435414,use0_use0_con4_max250_bat64
6,xlmr,worst5,hau,0.9668941578029164,use0_use0_con4_max250_bat64
7,xlmr,top5,twi,0.98418300186407,use0_use0_con4_max250_bat64
7,xlmr,top5,ewe,0.9841500329877962,use0_use0_con4_max250_bat64
7,xlmr,top5,xho,0.9826847612786863,use0_use0_con4_max250_bat64
7,xlmr,top5,zul,0.982476646698866,use0_use0_con4_max250_bat64
7,xlmr,top5,kin,0.982318801270731,use0_use0_con4_max250_bat64
7,xlmr,worst5,yor,0.9723581645495835,use0_use0_con4_max250_bat64
7,xlmr,worst5,luo,0.9731594904243027,use0_use0_con4_max250_bat64
7,xlmr,worst5,bam,0.9733761277370933,use0_use0_con4_max250_bat64
7,xlmr,worst5,bbj,0.9734105215681023,use0_use0_con4_max250_bat64
7,xlmr,worst5,ibo,0.9740498450805699,use0_use0_con4_max250_bat64
8,xlmr,top5,twi,0.9822327688275382,use0_use0_con4_max250_bat64
8,xlmr,top5,zul,0.980420284572206,use0_use0_con4_max250_bat64
8,xlmr,top5,xho,0.9801597415141998,use0_use0_con4_max250_bat64
8,xlmr,top5,wol,0.9792808517212244,use0_use0_con4_max250_bat64
8,xlmr,top5,kin,0.9792753800020165,use0_use0_con4_max250_bat64
8,xlmr,worst5,hau,0.9600963199746096,use0_use0_con4_max250_bat64
8,xlmr,worst5,bam,0.9621298730757112,use0_use0_con4_max250_bat64
8,xlmr,worst5,ibo,0.9632169281336648,use0_use0_con4_max250_bat64
8,xlmr,worst5,yor,0.9643754462450249,use0_use0_con4_max250_bat64
8,xlmr,worst5,luo,0.9690437824322456,use0_use0_con4_max250_bat64
9,xlmr,top5,kin,0.9828945918729056,use0_use0_con4_max250_bat64
9,xlmr,top5,nya,0.9816155379482003,use0_use0_con4_max250_bat64
9,xlmr,top5,mos,0.9810080842797909,use0_use0_con4_max250_bat64
9,xlmr,top5,ewe,0.9807701043996411,use0_use0_con4_max250_bat64
9,xlmr,top5,fon,0.9802020487543986,use0_use0_con4_max250_bat64
9,xlmr,worst5,swa,0.9573580623055203,use0_use0_con4_max250_bat64
9,xlmr,worst5,bam,0.9595007103553236,use0_use0_con4_max250_bat64
