,ORG,DATE,PER,LOC
bam,0.8399957418441772,0.9087562561035156,0.9255037903785706,0.8710604906082153
bbj,0.8846707940101624,0.8292321562767029,0.9179826378822327,0.7137318253517151
ewe,0.9093073010444641,0.6741387844085693,0.8988534808158875,0.884672224521637
fon,0.9145171642303467,0.8619817495346069,0.9047030210494995,0.8336634635925293
hau,0.9236840605735779,0.8958660364151001,0.9272028803825378,0.8150389194488525
ibo,0.923719048500061,0.947473406791687,0.9299652576446533,0.8388943076133728
kin,0.8676247000694275,0.9311929941177368,0.9418373107910156,0.9012526273727417
lug,0.9307480454444885,0.9577338099479675,0.9171208739280701,0.9297186136245728
luo,0.8364564180374146,0.9337734580039978,0.9072410464286804,0.9189915657043457
mos,0.9006125926971436,0.8951767683029175,0.9203577637672424,0.8458890914916992
nya,0.9365159273147583,0.9050596356391907,0.939717710018158,0.8357636332511902
pcm,0.8474348783493042,0.7183638215065002,0.9296190738677979,0.8756964802742004
sna,0.9184931516647339,0.9507841467857361,0.9261550903320312,0.8356378078460693
swa,0.8489521741867065,0.8660388588905334,0.9200692176818848,0.9074299335479736
tsn,0.9110832810401917,0.938739538192749,0.9266639947891235,0.8800497651100159
twi,0.9409846663475037,0.8999800086021423,0.9438482522964478,0.9192349314689636
wol,0.890461802482605,0.932559072971344,0.9257063865661621,0.81844162940979
xho,0.9111729860305786,0.9054010510444641,0.8812539577484131,0.7895392179489136
yor,0.887259304523468,0.8647881746292114,0.8517305850982666,0.6679606437683105
zul,0.9241860508918762,0.9306607246398926,0.8963620662689209,0.8662601709365845
