,LOC,PER,ORG,DATE,Mean
kin,0.9999987054436597,0.9999945226113842,0.999998278825114,0.999995018523885,0.9999966313510107
twi,0.9999968844401821,0.9999948542197027,0.9999977609849154,0.9999948143308172,0.9999960784939044
ewe,0.9999912755618171,0.9999957768013477,0.9999983198987535,0.9999943898723488,0.9999949405335667
tsn,0.9999955969902743,0.9999968436039679,0.9999915425622447,0.999995404305302,0.9999948468654472
zul,0.9999865192099877,0.9999972676294333,0.9999989222370775,0.9999965256339534,0.9999948086776129
nya,0.999989971710147,0.9999980944002735,0.9999977039397938,0.999991819230912,0.9999943973202816
luo,0.9999957425674744,0.9999871615219346,0.9999982177590753,0.9999942409614517,0.999993840702484
xho,0.999974144689471,0.9999971950073755,0.999997747863262,0.999998246418753,0.9999918334947154
lug,0.9999913078131459,0.9999987370927598,0.9999794908699915,0.9999962731167459,0.9999914522231608
yor,0.9999753283442726,0.9999956322877501,0.9999990493030081,0.9999953367742512,0.9999913366773205
wol,0.9999773986716259,0.9999984267816109,0.9999938897321834,0.9999921943638999,0.99999047738733
hau,0.9999831485453732,0.9999927430040939,0.99999813426903,0.9999878341644393,0.9999904649957341
sna,0.9999741919521851,0.9999987438177792,0.9999928929667747,0.9999949283850124,0.9999901892804379
ibo,0.9999701073109521,0.9999988195275179,0.9999926903181772,0.9999963467158168,0.999989490968116
mos,0.9999616904234992,0.9999971162525731,0.9999979085533026,0.9999964752658861,0.9999882976238154
swa,0.9999980278862997,0.999994982884578,0.9999809744104344,0.9999746365569093,0.9999871554345554
bam,0.999963660824655,0.9999960392120967,0.9999898741518333,0.9999905532658555,0.9999850318636101
pcm,0.9999969225416315,0.9999979204805508,0.9999741486217957,0.9999686474081433,0.9999844097630304
fon,0.999963486685132,0.9999975096588787,0.9999919894901852,0.9999731421886412,0.9999815320057093
bbj,0.9999385116343951,0.9999989235165551,0.9999919459935733,0.9999939924289469,0.9999808433933676
