,LOC,ORG,PER,DATE,Mean
kin,0.9999997032658176,0.9999983876688081,0.9999997907303497,,0.9999992938883251
nya,0.9999976638437393,0.9999994391511522,0.9999992349766734,,0.999998779323855
tsn,0.9999987665603856,0.9999983826955045,0.9999987532427671,,0.9999986341662189
zul,0.9999964214618212,0.9999996801735352,0.9999997098062573,,0.9999986038138712
swa,0.9999982412305299,0.9999992479506266,0.9999982517009487,,0.9999985802940351
luo,0.9999991527113998,0.9999986204339152,0.9999960988326383,,0.9999979573259844
lug,0.9999995525143184,0.999991106515215,0.9999993664292419,,0.999996675152925
wol,0.9999919317956483,0.9999986287707253,0.9999992735799086,,0.9999966113820941
bam,0.9999926511335704,0.9999983898783521,0.9999986627834673,,0.9999965679317966
twi,0.9999974215047525,0.9999959575284574,0.9999931324750717,,0.9999955038360939
ewe,0.9999920272637015,0.9999990894109916,0.9999953494994022,,0.9999954887246983
mos,0.9999891154654015,0.9999964449105525,0.9999988018753198,,0.9999947874170912
yor,0.9999896934076692,0.999998702929527,0.9999912860088052,,0.999993227448667
sna,0.9999943586078927,0.9999973392648647,0.9999872998137822,,0.9999929992288465
ibo,0.9999811081878583,0.9999969231382352,0.9999993122205925,,0.9999924478488954
xho,0.9999838773276842,0.9999971342146718,0.9999953861959621,,0.9999921325794393
hau,0.9999916396216547,0.9999821034744252,0.999994706846509,,0.9999894833141963
bbj,0.9999802309365132,0.9999778382411537,0.9999982207581314,,0.9999854299785995
pcm,0.999971093022935,0.9999976950381257,0.9999860503277311,,0.9999849461295973
fon,0.9999454349447324,0.999984678274168,0.999999562274101,,0.9999765584976671
