Language,Cosine_Similarity
lug,0.96170497
kin,0.94409156
twi,0.94006747
swa,0.93515134
luo,0.92737883
ewe,0.9268217
bam,0.9194829
ibo,0.9141469
nya,0.9116097
pcm,0.910108
tsn,0.9074043
mos,0.8741846
hau,0.8726214
zul,0.8675239
sna,0.86010265
wol,0.852931
xho,0.8520382
fon,0.8351051
bbj,0.8164047
yor,0.75542307
