,LOC,ORG,DATE,PER
bam,0.9495050311088562,0.9579293727874756,0.9704225659370422,0.8816716074943542
bbj,0.9333139061927795,0.9807754755020142,0.9663428068161011,0.9042983651161194
ewe,0.9568679928779602,0.9833453893661499,0.9619883894920349,0.9075378775596619
fon,0.9328736662864685,0.9805341958999634,0.9632538557052612,0.9019407033920288
hau,0.9232491254806519,0.9726322293281555,0.9561023712158203,0.9004510045051575
ibo,0.9489607214927673,0.9816476702690125,0.989311933517456,0.9038811922073364
kin,0.966489851474762,0.9823539853096008,0.9832075834274292,0.8876249194145203
lug,0.972316563129425,0.9615074992179871,0.9686963558197021,0.8845555782318115
luo,0.9675542712211609,0.9799304604530334,0.9794929027557373,0.9019358158111572
mos,0.9462270736694336,0.9804333448410034,0.9553168416023254,0.9020259380340576
nya,0.943006157875061,0.9789764285087585,0.9766262769699097,0.8977888226509094
pcm,0.9620882868766785,0.9554978609085083,0.9181762933731079,0.892705500125885
sna,0.9476724863052368,0.9789620637893677,0.987044632434845,0.9011110067367554
swa,0.9583646059036255,0.9545583724975586,0.9331117868423462,0.8921462893486023
tsn,0.9537723064422607,0.9823029637336731,0.9858606457710266,0.901013970375061
twi,0.9663660526275635,0.9895033836364746,0.9812224507331848,0.9002771973609924
wol,0.9331985116004944,0.9758287668228149,0.9762248992919922,0.8956890106201172
xho,0.9427530169487,0.9798322916030884,0.986301064491272,0.8983341455459595
yor,0.9336589574813843,0.9710465669631958,0.9737732410430908,0.8912447690963745
zul,0.9556133151054382,0.9851668477058411,0.9815528392791748,0.8981322050094604
